HOT-ID	Notes	S700014979-BMU	S700015271-BMU	S700015647-BMU	S700016067-BMU	S700016323-BMU	S700016364-BMU	S700016580-BMU	S700016634-BMU	S700016937-BMU	S700021691-BMU	S700021864-BMU	S700023001-BMU	S700023084-BMU	S700023218-BMU	S700023251-BMU	S700023309-BMU	S700023465-BMU	S700023519-BMU	S700023566-BMU	S700023680-BMU	S700023776-BMU	S700023890-BMU	S700023956-BMU	S700024013-BMU	S700024054-BMU	S700024117-BMU	S700024175-BMU	S700024221-BMU	S700024280-BMU	S700024328-BMU	S700024367-BMU	S700024421-BMU	S700024480-BMU	S700024529-BMU	S700024576-BMU	S700024625-BMU	S700024661-BMU	S700024721-BMU	S700024778-BMU	S700024815-BMU	S700024892-BMU	S700024936-BMU	S700024986-BMU	S700033005-BMU	S700033169-BMU	S700033462-BMU	S700033765-BMU	S700037062-BMU	S700037210-BMU	S700037458-BMU	S700037570-BMU	S700037722-BMU	S700038041-BMU	S700038237-BMU	S700038374-BMU	S700038460-BMU	S700038508-BMU	S700038556-BMU	S700038604-BMU	S700038712-BMU	S700038771-BMU	S700038988-BMU	S700095388-BMU	S700095445-BMU	S700097269-BMU	S700097329-BMU	S700097666-BMU	S700098305-BMU	S700098397-BMU	S700099097-BMU	S700099625-BMU	S700099781-BMU	S700100265-BMU	S700101673-BMU	S700102277-BMU	S700102623-BMU	S700102940-BMU	S700103251-BMU	S700103315-BMU	S700103525-BMU	S700103595-BMU	S700103631-BMU	S700105075-BMU	S700105191-BMU	S700105248-BMU	S700105294-BMU	S700105382-BMU	S700105427-BMU	S700105502-BMU	S700105600-BMU	S700105656-BMU	S700105695-BMU	S700105749-BMU	S700105816-BMU	S700105866-BMU	S700105914-BMU	S700106028-BMU	S700106103-BMU	S700106370-BMU	S700106422-BMU	S700106530-BMU	S700106589-BMU	S700106625-BMU	S700106673-BMU	S700106847-BMU	S700106886-BMU	S700106956-BMU	S700113045-BMU	S700113081-BMU	S700113128-BMU	S700113513-BMU	S700113588-BMU	S700113626-BMU	S700113684-BMU	S700113828-BMU	S700113942-BMU	S700114027-BMU	S700114076-BMU	S700114199-BMU	S700114256-BMU	S700114313-BMU	S700114361-BMU	S700114397-BMU	S700114468-BMU	S700114527-BMU	S700114568-BMU	S700114625-BMU	S700114689-BMU	S700114737-BMU	S700114787-BMU	S700114844-BMU	S700114892-BMU	S700114949-BMU	S700114997-BMU	S700116227-BMU	S700116314-BMU	S700116368-BMU	S700116578-BMU	S700116629-BMU	S700116788-BMU	S700116848-BMU	S700117670-BMU	S700117727-BMU	S700117838-BMU	S700117964-BMU	S700118448-BMU
HMT-345		0.0	0.0	0.0	0.0	0.0	0.0	0.01897353192296746	0.0	0.026777346364975238	0.0	0.017442874585731728	0.0	0.018242626938279112	0.0	0.0	0.0	0.0	0.0	0.030883261272390362	0.0	0.0	0.0	0.0	0.018964536317087048	0.0	0.007184940364994971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07884362680683311	0.0	0.0	0.1510658535220724	0.0	0.0	0.01821161901293025	0.0	0.0	0.0	0.005078462241633233	0.15921031682853048	0.0	0.0	0.0	0.05518763796909492	0.0	0.006092360180333861	0.0	0.0	0.0	0.042854081851296334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01515610791148833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020766275568476794	0.00787773751378604	0.0	0.0	0.0	0.0	0.05148667782211353	0.0	0.0	0.0	0.0	0.0	0.00994431185361973	0.0	0.0	0.0	0.0	0.0	0.0	0.006978854072161353	0.0	0.0	0.0	0.0	0.0	0.0	0.03289834411667946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012402331638348009	0.0	0.0	0.049554013875123884	0.03842705264506213	0.0	0.33730604902181244	0.0	0.027624309392265196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-874		0.0	0.0	0.0	0.0	0.0	0.018356482897876766	0.022135787243462036	0.0	0.0803320390949257	0.0	0.011628583057154486	0.0	0.0	0.0	0.10087424344317418	0.0	0.0	0.0	0.0	0.0	0.012929919834497025	0.0	0.0	0.0	0.0	0.02155482109498491	0.0	0.0	0.0	0.04100601421541826	0.015964240102171137	0.0	0.022718667171525937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015391719255040785	0.02628120893561104	0.0	0.0	0.08392547417892911	0.0	0.0	0.01821161901293025	0.0	0.024549918166939445	0.0	0.0304707734497994	0.0	0.0	0.0	0.0	0.02759381898454746	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.009502090459901177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24249772658381327	0.0	0.0	0.0	0.013850415512465372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012871669455528383	0.0	0.0	0.0	0.02973314502341485	0.0	0.13922036595067622	0.017834849295523453	0.0	0.0	0.0	0.0	0.0	0.0	0.023540489642184557	0.009070294784580499	0.0	0.0	0.0	0.0	0.02193222941111964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06404508774177022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01981375074301565	0.00706164818868724	0.008716875871687587	0.0	0.02320544554455446	0.0	0.0	0.0
HMT-875		0.0	0.0	0.0	0.0	0.0	0.0	0.00948676596148373	0.0	0.013388673182487619	0.0	0.08721437292865865	0.0	0.0	0.0	0.016812373907195696	0.0	0.0	0.029677993767621313	0.1544163063619518	0.0	0.0	0.0	0.0	0.07585814526834819	0.0	0.12214398620491448	0.0	0.0	0.0	0.0	0.0	0.04419401171141311	0.007572889057175312	0.0	0.0	0.0	0.020016012810248198	0.0	0.0	0.0	0.0	0.015391719255040785	0.0	0.0	0.006664889362836577	0.27415654898450176	0.04018686894057367	0.0	0.1821161901293025	0.0	0.008183306055646482	0.0624512099921936	0.0	0.22289444355994267	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.17141632740518534	0.019004180919802355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03532944709415298	0.0	0.0	0.03031221582297666	0.0	0.0	0.0	0.06925207756232686	0.0	0.0	0.0	0.0	0.12258999219881869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12847965738758033	0.0	0.0	0.0	0.013957708144322706	0.0	0.0	0.024934546814611644	0.0	0.011253657438667564	0.0	0.0548305735277991	0.0	0.0	0.0	0.016854879487611663	0.01194743130227001	0.0	0.0	0.0	0.0	0.0	0.010838933448948623	0.0	0.0	0.08681632146843607	0.0	0.014114326040931546	0.016518004625041292	0.0	0.0	0.29233190915223745	0.0	0.03453038674033149	0.0	0.11854824001459054	0.0	0.01424298532972511	0.0	0.0	0.04358437935843794	0.0	0.0	0.0	0.0	0.0
HMT-176		0.049346163335800636	0.010625863351397301	0.015511090429657206	0.0	0.0	0.018356482897876766	0.006324510640989154	0.009410878976096368	0.10710938545990095	0.0	0.02907145764288621	0.0	0.012161751292186074	0.0	0.016812373907195696	0.0	0.08143322475570033	0.014838996883810657	0.04632489190858554	0.23699986058831726	0.038789759503491075	0.12874747103181902	0.08249690636601126	0.037929072634174096	0.012840267077555213	0.0	0.27226760015558144	0.08715139442231075	0.08707550690384376	0.0	0.015964240102171137	0.25411556734062535	0.015145778114350625	0.0	0.0	0.013974287311347118	0.020016012810248198	0.04964421644878371	0.0	0.6767691628659702	0.015472690700912888	0.015391719255040785	0.13140604467805522	0.036044695422323685	0.026659557451346308	0.016785094835785823	0.0	0.023419203747072598	0.01821161901293025	0.011257458065968704	0.0	0.0	0.020313848966532932	0.11144722177997134	0.0	0.435175301748912	0.08813160987074031	0.15176600441501104	0.02564102564102564	0.012184720360667723	0.0	0.0	0.0	0.0642811227769445	0.0	0.0165371258475277	0.0	0.028461647929415114	0.019623233908948195	0.01336719689881032	0.04642525533890436	0.0	0.03532944709415298	0.0	0.0	0.0	0.0	0.0	0.4242614707730987	0.027700831024930744	0.0	0.011030222810500772	0.04294302891497281	0.0	0.011144544745347151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6330168249208729	0.04459971753512227	0.013745704467353953	0.00994431185361973	0.017834849295523453	0.2590673575129534	0.057102069950035694	0.017418568193694476	0.0	0.0	0.0	0.023540489642184557	0.0	0.012467273407305822	0.0	0.04501462975467026	0.0	0.0	0.1001602564102564	0.006180469715698394	0.0917805425249847	0.016854879487611663	0.0	0.01687051876845213	0.19430792090524632	0.052905387531963666	0.0	0.04039587962027873	0.021677866897897247	0.0	0.0	0.037206994915044034	0.03382377811601556	0.014114326040931546	0.033036009250082585	0.0	0.1631321370309951	0.011243534967393748	0.0	0.020718232044198894	0.0	0.0	0.02765486725663717	0.0	0.0396275014860313	0.02824659275474896	0.12203626220362622	0.2735690235690236	0.061881188118811895	0.0	0.0	0.0
HMT-893		0.16448721111933548	0.021251726702794602	0.06204436171862882	0.3955919751342188	0.190951821386604	0.18356482897876766	0.06640736173038611	0.0	0.053554692729950476	0.0	0.02325716611430897	0.0	0.8026755852842808	1.5852795470629863	0.0	0.057195967684278246	0.21715526601520088	0.04451699065143197	0.3088326127239036	0.12547051442910914	0.4137574347039048	0.4230274048188339	0.19249278152069293	0.0	0.07704160246533129	0.8837476648943814	0.03889537145079735	0.5229083665338645	0.3731807438736161	0.013668671405139419	0.38314176245210724	0.09943652635067948	0.007572889057175312	0.5688006777199563	5.427075740507587	0.6707657909446617	1.9115292233787031	0.33096144299189145	0.16342094511779928	0.5149330587023686	0.6343803187374285	0.046175157765122356	0.31537450722733246	0.40850654811966836	0.03332444681418289	0.08952050579085771	0.3365650273773045	6.6510538641686185	0.23675104716809323	1.0807159743329957	0.05728314238952537	2.701014832162373	0.8887308922858158	0.07960515841426524	0.0	0.08210854749979472	0.11750881316098707	0.717439293598234	0.3076923076923077	0.88339222614841	0.13440860215053765	0.0	0.0	0.128562245553889	0.019004180919802355	0.0661485033901108	0.03769317753486619	0.0	0.03924646781789639	0.0	0.01160631383472609	0.011377858686995108	0.0	0.0	0.01843997787202655	0.07578053955744166	0.04284490145672665	0.0	3.331238214959145	0.6232686980609418	0.17214397496087636	0.772115596735054	9.347265960492415	0.19336605681987207	0.5126490582859691	0.0	0.0	0.0	0.4113110539845758	0.6024096385542169	0.0	0.0	0.0	0.0	0.4497751124437781	0.16353229762878166	1.0859106529209623	0.17899761336515513	0.3834492598537543	0.1603750308413521	0.4139900071377588	0.2786970910991116	0.008246742536698003	0.0	0.0	0.08631512868801004	0.045351473922902494	1.1469891534721357	4.246900553943551	0.42763898266936745	0.050390526581002765	0.03289834411667946	0.1201923076923077	0.055624227441285534	5.853559045482358	0.06741951795044665	0.38231780167264034	0.08435259384226064	0.7772316836209853	0.017635129177321223	1.0317305820517813	3.5346394667743892	0.5961413396921742	0.041858518208455424	0.07471607890017933	0.7193352350241845	2.063250465076949	0.028228652081863093	0.6111661711265279	0.0	0.1087547580206634	0.10119181470654375	0.0	0.09668508287292818	0.0	0.1094291446288528	0.0	0.05697194131890044	0.45571626708936	0.31777416849092577	0.1394700139470014	2.0202020202020203	1.1834777227722775	0.25081788440567065	0.0	0.4610226320201173
HMT-169		0.0657948844477342	0.2868983104877271	0.16286644951140067	2.3876801356315345	2.1592244418331377	0.5935262803646821	0.060082851089396955	0.1505740636175419	0.0	0.031060723714862556	0.0	0.0	0.04256612952265126	1.019108280254777	0.9078681909885675	0.028597983842139123	0.25787187839305103	0.029677993767621313	0.061766522544780725	0.33458803847762436	0.4008275148694078	0.01839249586168843	3.767358724047848	2.1998862127820975	0.47508988186954293	0.30895243569478376	0.03889537145079735	4.2704183266932265	0.0	0.08201202843083652	0.15964240102171137	0.35355209369130486	0.2953426732298372	1.089192787123321	1.2855344244914186	9.6981553940749	6.885508406725379	0.3971537315902697	4.480457578646329	1.044578490510519	0.139254216308216	0.18470063106048942	0.9724047306176086	1.9343986543313711	0.11996800853105838	0.033570189671571646	0.31144823428944596	1.1475409836065573	0.47350209433618645	0.12383203872565575	0.016366612111292964	4.3871975019516	0.18282464069879642	0.0636841267314122	0.042462845010615716	0.08210854749979472	0.05875440658049354	0.6070640176600441	0.20512820512820512	0.37163397100036555	7.840501792114695	0.4912430585219991	0.07258649891120252	0.257124491107778	0.019004180919802355	0.0	0.3518029903254178	0.18500071154119826	0.0	0.0	0.0	0.04551143474798043	0.01766472354707649	0.01904761904761905	0.9773188272174071	0.07578053955744166	0.3141959440159954	0.0	0.6599622878692646	0.5263157894736841	0.03129890453834116	3.673064195896757	12.338963641568853	0.19336605681987207	0.3120472528697203	0.0	0.023633212541358122	0.0	0.06426735218508997	0.0	0.0	0.0	1.095360824742268	0.1777059773828756	0.0	1.1298595108897642	3.5876288659793816	0.00994431185361973	0.7490636704119851	1.4927214409079694	0.4425410421127767	0.2264413865180282	0.11545439551377205	0.0	0.0	0.031387319522912745	0.39909297052154197	2.468520134646553	13.123186494328673	1.0240828269187483	0.21415973796926174	0.03289834411667946	0.6810897435897436	0.024721878862793575	2.7228227615745464	1.095567166694758	0.08363201911589009	0.5398566005904681	2.594582237970054	0.44969579402169124	0.29199922133540973	0.7776206826903656	0.021677866897897247	0.0	0.5230125523012552	0.11162098474513209	4.312531709791983	0.4798870853916726	0.39643211100099107	0.909440245933137	2.9001268805510243	0.3935237238587812	0.19607843137254902	1.2016574585635358	0.0	0.6109793908444281	0.5945796460176991	0.01424298532972511	0.11888250445809391	0.4943153732081068	0.3138075313807531	0.6734006734006733	1.206683168316832	0.5234460196292258	0.22271714922048996	0.9639564124056998
HMT-170		0.04112180277983387	0.005312931675698651	0.06204436171862882	0.14128284826222098	0.014688601645123384	0.07342593159150707	0.0	0.0	0.1472754050073638	0.0	0.0407000407000407	0.0	0.0	0.0	0.03362474781439139	0.08579395152641738	0.1221498371335505	0.0	0.0	0.013941168269901015	0.038789759503491075	0.12874747103181902	1.4024474082221916	0.0	0.06420133538777606	0.014369880729989942	0.03889537145079735	0.26145418326693226	0.012439358129120536	0.04100601421541826	0.047892720306513405	0.40879460833057124	0.007572889057175312	0.012102142079148009	3.0282950102710227	0.013974287311347118	0.07005604483586869	0.0	0.027236824186299875	0.16183610416360156	0.0	0.03078343851008157	0.23653088042049938	0.7329088069205815	0.03332444681418289	0.06154534773121468	0.045210227558145376	0.0	0.0	0.5291005291005291	0.008183306055646482	0.39032006245121	0.07109847138286526	0.07960515841426524	0.0	0.0	0.014688601645123384	0.09657836644591612	0.0	0.0	0.044802867383512544	0.0	0.0	0.042854081851296334	0.0	0.0	0.03769317753486619	0.09961576775295292	0.0	0.0	0.01160631383472609	0.011377858686995108	0.01766472354707649	0.0	0.0	0.0	0.0856898029134533	0.0	0.29855436832181015	0.013850415512465372	0.0782472613458529	0.05515111405250386	0.071571714858288	0.0	0.022289089490694303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6330168249208729	0.14123243886122053	0.013745704467353953	0.08949880668257756	0.008917424647761726	0.0986923266716013	0.14275517487508924	0.0696742727747779	0.21441530595414812	0.0	0.0	0.023540489642184557	0.0	0.0	0.052756528620416784	0.056268287193337825	0.012597631645250691	0.02193222941111964	0.02003205128205128	0.012360939431396788	0.2957373036916174	0.06741951795044665	0.0	0.0	0.08000914390216024	0.008817564588660612	0.0	0.2524742476267421	0.10838933448948623	0.0	0.044829647340107595	0.5457025920873124	0.15220700152207	0.14114326040931546	0.0	0.0	0.1631321370309951	0.08994827973914998	0.0588235294117647	0.15193370165745856	0.0	0.0	0.33185840707964603	0.0	0.0	0.6991031706800367	0.02615062761506276	0.08417508417508417	0.09282178217821783	0.21810250817884408	0.01855976243504083	0.0
HMT-171		0.008224360555966774	0.010625863351397301	0.03102218085931441	0.028256569652444198	0.0	0.024475310530502354	0.0	0.07528703180877094	0.0	0.0	0.02325716611430897	0.0	0.0	0.0	0.03362474781439139	0.0	0.0	0.0	0.030883261272390362	0.0	0.07757951900698215	0.0	0.16499381273202252	0.0	0.08988186954288649	0.014369880729989942	0.09723842862699338	0.4606573705179283	0.024878716258241073	0.0	0.09578544061302681	0.04419401171141311	0.0	0.20573641534551618	0.01325293221125174	0.055897149245388474	0.010008006405124099	0.0	0.0	0.029424746211563917	0.06189076280365155	0.015391719255040785	0.34165571616294355	0.0	0.006664889362836577	0.0	0.03516351032300196	0.023419203747072598	0.01821161901293025	0.0	0.008183306055646482	0.1092896174863388	0.020313848966532932	0.0	0.0	0.008210854749979473	0.0	0.01379690949227373	0.0	0.006092360180333861	0.044802867383512544	0.021358393848782572	0.0	0.08570816370259267	0.009502090459901177	0.0	0.012564392511622063	0.042692471894122674	0.0	0.0	0.0	0.0	0.0	0.01904761904761905	0.0	0.0	0.0	0.0	0.0	0.013850415512465372	0.0	0.09927200529450694	0.028628685943315198	0.04462293618920125	0.011144544745347151	0.0	0.01575547502757208	0.0	0.07712082262210797	0.0	0.0	0.0	0.0	0.0	0.03331667499583541	0.04459971753512227	0.0	0.01988862370723946	0.05350454788657035	0.0	0.028551034975017847	0.0	0.016493485073396007	0.0	0.0	0.0	0.0	0.07480364044383493	0.1582695858612503	0.03376097231600269	0.0	0.0	0.0	0.006180469715698394	0.030593514174994903	0.06741951795044665	0.0	0.03374103753690426	0.1828780432049377	0.008817564588660612	0.0	0.010098969905069682	0.021677866897897247	0.0	0.0	0.28525362768200424	0.01691188905800778	0.36697247706422026	0.14866204162537167	0.0	0.0	0.06746120980436249	0.0	0.06215469613259668	0.0	0.009119095385737734	0.13827433628318583	0.01424298532972511	0.059441252229046955	0.381329002189111	0.008716875871687587	0.10521885521885521	0.02320544554455446	0.7742639040348964	0.0	0.0
HMT-175		0.6826219261452422	0.0	0.17062199472622927	1.5117264764057645	0.0	0.44055558954904245	0.06956961705088069	0.0	0.0	0.0	0.02325716611430897	0.0	0.6445728184858619	1.1181882519462136	0.16812373907195696	0.04289697576320869	0.3800217155266016	0.0	0.3088326127239036	0.2509410288582183	0.24566847685544352	0.4230274048188339	0.38498556304138587	0.09482268158543525	0.16692347200821775	0.4526512429946832	0.05834305717619603	1.282370517928287	1.2066177385246921	0.0683433570256971	0.30332056194125157	0.9059772400839686	0.03786444528587656	0.012102142079148009	0.019879398316877607	5.3381777529346	1.6613290632506006	0.6784709581333774	0.05447364837259975	0.382521700750331	0.7426891536438187	0.015391719255040785	0.23653088042049938	1.2855941367295447	0.09330845107971208	0.21261120125328709	0.10046717235143417	4.332552693208431	0.30959752321981426	0.04502983226387482	0.05728314238952537	0.7181889149102264	1.2950078716164746	0.1273682534628244	0.0	0.0	0.0	0.34492273730684325	0.33333333333333337	1.2976727184111125	0.492831541218638	0.0	0.19356399709654004	0.6642382686950933	0.019004180919802355	0.0	0.12564392511622063	0.014230823964707557	0.03924646781789639	0.0	0.0	0.011377858686995108	0.0	0.0	0.0	0.03031221582297666	0.18566123964581546	0.07593014426727411	1.759899434318039	0.8033240997229916	0.06259780907668232	0.9596293845135672	0.34354423131978246	0.13386880856760375	0.1671681711802073	0.0	0.03151095005514416	0.0	0.012853470437017993	0.0	0.0	0.0	0.0	0.1777059773828756	0.13326669998334165	0.15609901137292795	0.604810996563574	0.29832935560859186	0.14267879436418762	0.11102886750555147	0.8850820842255533	0.41804563664866745	0.008246742536698003	0.0	0.0	0.07846829880728186	0.10884353741496598	0.5859618501433737	1.213400158269586	3.027233851001575	0.0	0.03289834411667946	0.3205128205128205	0.0865265760197775	1.5704670609830718	0.5730659025787965	1.003584229390681	0.10965837199493883	1.0629786261287004	0.026452693765981833	0.6618649016935955	0.33326600686729957	0.15174506828528073	0.1674340728338217	0.0	0.062011658191740045	3.0948756976154232	0.12702893436838392	0.11562603237528907	0.0896631228384783	0.7069059271343121	0.31481897908702494	0.6666666666666667	0.11740331491712708	0.0	0.28269195695786975	0.02765486725663717	0.32758866258367747	0.17832375668714087	0.7838429489442836	0.19177126917712692	0.16835016835016833	7.224628712871288	1.0032715376226826	0.9836674090571641	0.0
HMT-448		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09196247930844216	0.04124845318300563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06189076280365155	0.0	0.23653088042049938	0.06007449237053947	0.0	0.0	0.0	0.1405152224824356	0.0	0.0	0.0	0.0156128024980484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4480286738351254	0.0	0.0	0.0	0.0	0.0	0.0	0.014230823964707557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.329317269076305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27844073190135243	0.0	0.012336540833950162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2537611020482146	0.0	0.0	0.0	0.0	0.0	0.013827433628318585	0.0	0.0	0.0	0.0	0.04208754208754208	0.0	0.0	0.0	0.0
