HOT-ID	Notes	S700014968-SAL	S700015260-SAL	S700015633-SAL	S700015993-SAL	S700016059-SAL	S700016150-SAL	S700016315-SAL	S700016356-SAL	S700016572-SAL	S700016622-SAL	S700016929-SAL	S700021872-SAL	S700023210-SAL	S700023263-SAL	S700023400-SAL	S700023511-SAL	S700023558-SAL	S700023768-SAL	S700023825-SAL	S700023882-SAL	S700023948-SAL	S700024005-SAL	S700024109-SAL	S700024165-SAL	S700024211-SAL	S700024320-SAL	S700024359-SAL	S700024413-SAL	S700024472-SAL	S700024521-SAL	S700024568-SAL	S700024653-SAL	S700024713-SAL	S700024770-SAL	S700024884-SAL	S700024948-SAL	S700024978-SAL	S700033161-SAL	S700033450-SAL	S700033757-SAL	S700037054-SAL	S700037092-SAL	S700037202-SAL	S700037359-SAL	S700037480-SAL	S700037734-SAL	S700037816-SAL	S700037985-SAL	S700038259-SAL	S700038366-SAL	S700038548-SAL	S700038596-SAL	S700038763-SAL	S700038980-SAL	S700095380-SAL	S700095437-SAL	S700097261-SAL	S700097321-SAL	S700097658-SAL	S700098297-SAL	S700098389-SAL	S700098962-SAL	S700099029-SAL	S700099089-SAL	S700099617-SAL	S700099773-SAL	S700100257-SAL	S700101665-SAL	S700102269-SAL	S700102615-SAL	S700102932-SAL	S700103243-SAL	S700103307-SAL	S700103448-SAL	S700103587-SAL	S700103623-SAL	S700103674-SAL	S700105183-SAL	S700105240-SAL	S700105286-SAL	S700105374-SAL	S700105455-SAL	S700105592-SAL	S700105648-SAL	S700105687-SAL	S700105741-SAL	S700105808-SAL	S700105858-SAL	S700105906-SAL	S700106020-SAL	S700106095-SAL	S700106362-SAL	S700106414-SAL	S700106522-SAL	S700106581-SAL	S700106617-SAL	S700106665-SAL	S700106839-SAL	S700106878-SAL	S700106948-SAL	S700110015-SAL	S700113037-SAL	S700113073-SAL	S700113140-SAL	S700113505-SAL	S700113820-SAL	S700113934-SAL	S700114019-SAL	S700114191-SAL	S700114248-SAL	S700114353-SAL	S700114389-SAL	S700114519-SAL	S700114681-SAL	S700114836-SAL	S700114884-SAL	S700114941-SAL	S700114989-SAL	S700116219-SAL	S700116306-SAL	S700116570-SAL	S700116621-SAL	S700116780-SAL	S700116840-SAL	S700117002-SAL	S700117662-SAL	S700117719-SAL	S700117830-SAL	S700117956-SAL	S700117994-SAL
HMT-345		0.0	0.011853959222380275	0.0	0.0	0.0	0.0	0.15491066818134877	0.0	0.468427955780401	0.0	0.0	0.0	0.016542597187758478	0.43245993385906895	0.0	0.0	1.346801346801347	0.12554052169061236	0.1794929324657842	0.0	1.1951219512195121	0.041425020712510356	1.3580805794477138	0.0	0.0	0.17622870569806148	0.0	5.254365983295368	0.0	0.0	0.0	0.0	0.0	0.0	1.2510425354462051	0.06567713122290818	0.0	0.09565716472163766	1.670061099796334	0.12031281331461802	0.0	0.0	0.2564102564102564	0.5552617662612375	0.0	0.0	0.020755500207555	0.30453598333066195	1.197497765862377	0.2743484224965706	0.0	1.0412792859799185	0.0	0.0	0.0	0.8163265306122449	0.582497968030344	0.017067759003242877	0.0	0.0	0.0	0.0	0.3209242618741977	0.2861952861952862	0.0	0.03854307188282907	1.2532003773076406	0.10288065843621395	0.06330449461911795	0.22057869469313615	0.0	0.0	0.0	6.346995622761639	0.0	0.13509862199405562	0.0	0.0	0.028485970659450223	1.3087215548393398	1.0383793138552377	0.0	0.0	0.425531914893617	0.0	0.27944111776447106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22329735764793449	0.1558073654390935	0.0	2.277992277992278	0.21739130434782608	0.0	0.06590220113351786	0.026831231553528307	0.0	0.0	0.0	0.0	0.0	1.3153513153513154	0.11316057485572029	0.0	0.0	0.14523625096824166	0.06383657835939993	0.0	0.008412551526878103	0.0	5.034364261168386	0.0	0.014501160092807427	0.0	0.0	0.0905341514938135	0.045014629754670264	0.14523156365983536	0.0	0.16637397171642482	0.0	0.0	0.0	0.0	0.0
HMT-874		0.0	0.0	0.0	0.0	0.0	0.20471667212577793	0.0	0.0	0.3560052463931047	0.0	0.08086253369272237	0.0	0.09925558312655086	0.0	0.1169818678104894	0.10399643440796313	0.7575757575757577	1.8273120379411356	0.2019295490240072	0.0	0.024390243902439025	0.08285004142502071	1.131733816206428	0.0	0.0	0.5091051497943999	0.014920919128618324	0.18223234624145782	0.009993004896572401	0.0	0.0	0.028165047176454017	0.0	0.0	0.0	0.2627085248916327	0.11478420569329657	0.0	0.8757637474541752	0.01002606777621817	0.039439952672056786	0.0	0.2991452991452992	0.0	0.0	0.0	0.29057700290577004	1.3623978201634876	0.017873100983020553	0.09798157946306094	0.0	0.03718854592785423	0.0	0.0	0.0	0.024009603841536616	0.4199403955567597	0.017067759003242877	0.0	0.0	0.09191176470588235	0.0	0.0	0.2861952861952862	0.0	0.019271535941414536	0.0	0.0	0.02110149820637265	0.6876865187491891	0.025056376847907787	0.0643915003219575	0.10528162835585189	1.9100676482292083	0.0	1.1348284247500673	0.0	0.3698224852071006	0.256373735935052	0.0	2.5552275272320064	0.0	0.0	0.2553191489361702	0.16220600162206003	0.5988023952095809	0.0	0.10685663401602849	0.4899559039686428	0.0	0.4793724578733295	0.0	0.0	0.8559732043170823	0.11331444759206798	0.0	0.0	0.5072463768115941	0.0	0.18452616317384998	0.0	0.0	0.0	0.1954821894005213	0.0	0.0	0.2997002997002997	0.011316057485572028	0.6176559204579692	0.0	0.48412083656080557	0.33514203638684964	0.02971768202080237	0.06730041221502482	0.0	1.2542955326460483	0.0	0.043503480278422275	0.0	0.0	0.010059350165979277	0.09002925950934053	0.9843472648055508	0.0	0.0	0.0	0.0	0.21976009522937456	0.0	0.0
HMT-875		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01873711823121604	0.0	0.053908355795148244	7.9626047711154095	0.0	0.0	0.0	0.3119893032238894	0.5387205387205388	0.0	0.0	0.17875763444063758	0.04878048780487805	0.38663352665009665	2.233288063980685	0.0	0.0	0.0	0.0	0.7137433561123765	0.5995802937943441	0.0	0.0	2.2109562033516403	0.712871287128713	0.0	3.919933277731443	0.8538027058978064	0.0	0.11478859766596518	0.9708078750848608	0.6817726087828355	0.0	0.0	2.2222222222222223	6.663141195134849	0.0	1.2349799732977305	0.5603985056039851	0.0	0.5540661304736372	0.0	0.0	11.677203421346228	0.020052135552436335	0.0	0.0	2.0648259303721486	7.017068545109726	0.23894862604540026	0.0	0.0	0.0	0.0	0.10697475395806591	0.016835016835016835	0.0	0.0	0.35035709473116833	0.0	0.0	0.5449591280653951	0.0	0.0	0.0	10.823716673298845	0.0	0.027019724398811125	0.0	0.0	1.3673265916536108	0.0	0.0	0.0	0.0	2.893617021276596	0.04055150040551501	5.508982035928144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4217838977794318	0.0	0.0	0.0	0.44384057971014496	0.0	0.0	0.9122618728199625	0.6365113759479956	0.0	0.043440486533449174	0.0	0.0	0.5661005661005661	0.06789634491343217	0.0	0.0	0.0	0.6702840727736993	0.0396235760277365	0.14301337595692773	0.0	5.687285223367698	8.10061208875287	0.014501160092807427	0.0	2.713864306784661	0.34201790564329543	0.045014629754670264	0.0	0.0	0.1109159811442832	0.0	0.0	0.0	0.0	0.0
HMT-866		0.2738654147104851	0.05926979611190138	0.5274467669466691	0.18408836241395873	0.12580877066858376	0.2456600065509335	0.34080346999896727	0.07380073800738007	0.11242270938729623	0.016486687000247302	0.09433962264150943	0.0	0.8436724565756825	0.17807173747138133	1.4817703255995323	0.4902689050661119	0.0	0.013948946854512487	0.0897464662328921	1.8024728139430952	0.12195121951219512	0.6351836509251587	0.12826316583672853	0.0	0.12721174973979418	0.19580967299784607	0.7162041181736795	0.06074411541381928	0.0	0.0	1.747311827956989	0.028165047176454017	0.31683168316831684	0.3389154704944179	0.14595496246872394	0.06567713122290818	1.7217630853994488	0.22957719533193036	0.006788866259334691	0.04010427110487268	2.149477420627095	6.3537492844876935	0.38461538461538464	0.0	0.6953913280610855	0.267022696929239	0.0	0.0	0.8400357462019661	0.411522633744856	0.0	0.03718854592785423	0.2606777621816723	0.6238679814852083	0.0	0.04801920768307323	0.0406393931183961	0.0682710360129715	0.16879672052085845	0.5444196980945311	0.78125	0.12070006035003016	0.5348737697903295	0.0	0.013530884243285296	0.21198689535555987	0.06737636437137852	0.0	0.0	0.1686778253535747	0.6639939864695564	0.0	5.562379364800842	0.0	1.477832512315271	0.027019724398811125	0.0	0.1331360946745562	0.0	0.08789920890711983	0.02036037870304388	0.0	0.0	0.0	0.6285482562854825	0.0	1.520489523456332	0.0	0.0	0.6831318970047293	0.17431725740848344	0.0	5.051003619611715	0.0	0.1274787535410765	0.0	0.0	0.02717391304347826	0.0	0.10544352181362855	0.0	0.10834236186348861	0.0	0.6950477845351868	2.7494729444834856	0.0424358158285593	0.08325008325008325	0.10184451737014827	0.0	0.5750903713440683	0.0	0.031918289179699966	0.19811788013868245	0.0	3.1206848936757807	0.017182130584192445	0.2773527161438409	0.0	0.22007463400631522	0.3893805309734513	0.3721959561412333	0.0675219446320054	0.6293367758592866	0.0	1.4973657454478233	0.16891891891891891	3.424056189640036	0.3113268015749473	0.3954522985664854	0.025967281225655673
HMT-169		0.07824726134585289	0.3082029397818872	0.27349091619456917	1.2726108532095408	1.1143062544931703	0.908942024238454	0.35113084787772386	1.1808118081180812	0.01873711823121604	0.18959690050284397	0.026954177897574122	0.0	0.8602150537634409	0.0	0.584909339052447	0.08913980092111126	0.0	0.0	0.15705631590756117	0.08937881722031879	0.10975609756097562	0.22093344380005522	0.0	0.0	0.10408234069619524	0.0	0.0	0.0759301442672741	0.47966423503547523	0.0	0.6048387096774194	0.19715533023517812	0.0	0.5382775119617225	0.12510425354462051	0.013135426244581635	0.0	0.11478859766596518	0.04752206381534284	0.01002606777621817	0.15775981068822714	0.0	0.1282051282051282	0.0	0.12271611671666213	0.3671562082777037	0.352843503528435	0.0	0.1966041108132261	0.09798157946306094	0.0	0.0	0.5815119310206537	0.0	0.05608524957936064	0.28811524609843936	0.2438363587103766	0.22188086704215737	0.14468290330359296	0.14847809948032664	0.0	0.10561255280627639	0.12836970474967907	0.03367003367003367	0.0980989107638184	0.9057621892464831	0.013475272874275704	0.0	0.18991348385735388	0.29842999870247827	0.714106740165372	0.0643915003219575	0.33339182312686433	0.0	0.08693132425383947	0.05403944879762225	0.0	0.04437869822485207	0.0	0.0	0.0	1.0378627714779936	0.0	0.0	0.1013787510137875	0.0	0.0	0.0	0.37563285970929283	0.0	0.04357931435212086	1.3840115678578806	0.0493583415597236	0.012405408758218581	0.0	0.0	0.0	0.0	0.0	0.09226308158692499	0.026831231553528307	0.24377031419284936	0.6384954724866496	0.7167680278019114	0.483134223471539	0.0848716316571186	0.0	0.0	0.6176559204579692	0.09858692080184027	0.19364833462432224	0.0	0.2080237741456166	0.08412551526878102	0.151891742612538	0.17182130584192443	0.07651109410864575	0.24651972157772625	0.2583484833987179	0.0	0.010059350165979277	0.22507314877335136	0.0	0.7284500202347227	0.28653295128939826	0.20270270270270271	0.2458296751536436	0.18313341269114547	0.6920415224913495	0.34623041634207563
HMT-170		0.06259780907668232	0.05926979611190138	0.03907013088493846	0.3361613574515768	0.4493170381020848	0.0982640026203734	0.26851182484767117	0.14760147601476015	0.01873711823121604	0.0989201220014838	0.0673854447439353	0.0	0.26468155500413565	0.22894937674891885	0.42893351530512774	0.029713266973703755	0.10101010101010104	0.013948946854512487	0.04487323311644605	0.014896469536719798	0.1951219512195122	0.027616680475006903	0.0	0.0	0.18503527234879152	0.07832386919913843	0.014920919128618324	0.01518602885345482	0.0	0.0	0.3696236559139785	0.25348542458808615	0.039603960396039604	0.0	0.2919099249374479	0.02627085248916327	0.0	0.1339200306102927	0.006788866259334691	0.030078203328654504	0.05915992900808518	0.0	0.042735042735042736	0.0	0.19089173711480778	0.0	0.020755500207555	0.0	0.05361930294906167	0.03919263178522438	0.0	0.0	0.060156406657309	0.0	0.02804262478968032	0.26410564225690275	0.0677323218639935	0.0	0.0	0.17322444939371442	0.04595588235294117	0.03017501508750754	0.08557980316645272	0.016835016835016835	0.07441986333806913	0.09635767970707268	0.013475272874275704	0.0	0.02110149820637265	0.15570260801868432	0.2004510147832623	0.03219575016097875	0.0	0.0	0.17386264850767894	0.027019724398811125	0.0	0.02958579881656805	0.0	0.01953315753491552	0.0	0.03843936190659236	0.0	0.0	0.14193025141930252	0.0	0.0	0.0	0.5879470847623713	0.0	0.10168506682161534	2.7473662466432556	0.06581112207963147	0.2108919488897159	0.028328611898016994	0.2508151492350138	0.0	0.009057971014492754	0.0	0.0	0.0	0.0	0.06965405154399815	0.06516072980017376	0.14054813773717498	0.10608953957139827	0.0333000333000333	0.0	0.1958421211208195	0.03286230693394676	0.13555383423702555	0.06383657835939993	0.17830609212481424	0.13460082443004964	0.11046672190002764	0.17182130584192443	0.009563886763580718	0.014501160092807427	0.009568462348100663	0.0	0.0	0.31510240828269187	0.016136840406648374	0.0	0.09242998428690267	0.033783783783783786	0.07023705004389817	0.08241003571101546	0.0	0.017311520817103784
HMT-181		0.09389671361502346	0.05926979611190138	0.27349091619456917	0.22410757163438452	0.6290438533429188	0.6632820176875205	0.3924403593927502	0.6642066420664207	0.1873711823121604	0.23905696150358585	0.053908355795148244	0.0	0.06617038875103391	0.0	0.2339637356209788	0.4754122715792601	0.0	0.36267261821732466	0.11218308279111512	0.26813645166095634	0.07317073170731707	0.11046672190002761	0.03772446054021428	0.0	1.006129293396554	0.11748580379870766	0.23873470605789318	0.01518602885345482	0.059958029379434404	0.0	0.10080645161290322	0.0	0.0	0.0	0.0	0.06567713122290818	0.0	0.34436579299789555	0.28513238289205706	0.12031281331461802	0.5324393610727667	0.0	0.08547008547008547	0.0	0.5590400872647941	0.3004005340453939	0.0	0.01602820964898221	0.518319928507596	0.058788947677836566	0.0	0.167348456675344	0.28072989773410867	1.0062386798148522	0.19629837352776225	0.21608643457382953	0.1625575724735844	0.10240655401945727	0.2893658066071859	0.024746349913387776	0.4136029411764706	0.12070006035003016	0.19255455712451863	0.08417508417508417	0.010148163182463973	0.42397379071111974	0.12127745586848132	0.12860082304526746	0.06330449461911795	0.051900869339561444	0.5136557253821097	0.0643915003219575	0.12282856641516056	0.2586549940310386	0.08693132425383947	0.1080788975952445	1.6339869281045754	0.08875739644970414	0.128186867967526	0.17579841781423966	0.01018018935152194	0.5189313857389968	0.0	0.0	0.22303325223033255	0.0	0.7046170962358612	0.0	0.0	0.0	0.0	0.0	0.6416584402764068	0.0	0.08498583569405099	0.0	0.0	0.1177536231884058	0.0	0.0	0.08049369466058491	0.0	0.45275133503598797	0.28236316246741966	0.05270555165144061	0.19096117122851686	0.04995004995004995	0.05658028742786014	0.06025911419102139	0.11501807426881365	0.10650658404337723	0.015959144589849983	0.8320950965824664	0.025237654580634306	0.49710024855012436	0.15463917525773196	0.4781943381790359	0.0	0.028705387044301985	0.15339233038348082	0.08047480132783422	0.9002925950934054	0.45183153138615445	0.0	0.04621499214345134	0.0	2.6163301141352067	0.60434026188078	0.7909045971329708	0.1990824893966935
HMT-701		3.6150234741784035	0.45045045045045046	7.735885915217815	1.9929566191772052	0.7009345794392523	5.199803471994759	2.2410409996901786	1.4760147601476015	0.936855911560802	2.0113758140301705	0.5795148247978437	0.0	1.5053763440860215	1.9587891121851946	4.445310976798597	0.9062546426979645	1.3720538720538724	0.7811410238526992	1.1442674444693741	1.6535081185758975	0.3536585365853659	2.7616680475006903	0.8374830239927569	0.0	0.3469411356539841	2.1343254356765224	1.7009847806624887	0.6074411541381928	1.8886779254521837	1.7902813299232736	6.418010752688172	0.7322912265878044	0.712871287128713	2.492025518341308	0.2710592160133445	0.72244844345199	3.1221303948576673	3.7880237229768507	0.6517311608961304	0.8522157609785443	10.076907907710508	4.7319213890478915	1.3888888888888888	2.0624008461131678	5.304063266975731	2.0360480640854477	2.5944375259443753	0.36864882192659076	9.919571045576408	1.88124632569077	2.3521429379169967	0.3904797322424694	1.4638058953278525	9.297645401489234	0.6730229949523275	1.0324129651860743	0.6231373611487402	0.7168458781362008	0.9886665059078852	0.3711952487008166	0.7352941176470588	0.784550392275196	4.257595207531022	1.6666666666666667	0.5074081591231986	1.0406629408363848	0.821991645330818	0.05144032921810698	0.10550749103186326	0.8174386920980927	2.5557504384865948	0.51513200257566	4.088436567818916	0.0	1.7386264850767892	0.648473385571467	3.485838779956427	0.2366863905325444	0.0	0.10743236644203534	0.10180189351521939	0.5765904285988854	0.9810959559703278	0.0851063829787234	4.37956204379562	0.7984031936127743	2.5588726126460224	0.0	1.4045402580434427	1.6114906288316693	0.9151656013945381	4.5032018178062385	1.6946363935505102	0.3101352189554646	0.9348441926345609	0.6270378730875344	0.0	1.0235507246376812	0.5804435183807114	0.8040068538289178	1.046418030587604	2.329360780065005	6.361736707685163	4.21372719374457	1.4054813773717498	0.1273074474856779	0.715950715950716	0.06789634491343217	0.0	0.8872822872165625	1.2490317583268784	0.47877433769549954	1.7929668152550764	0.3449146126020022	5.468102734051368	0.7388316151202751	2.209257842387146	0.5220417633410673	0.8611616113290597	1.168141592920354	0.5532642591288603	1.3954535223947784	0.8552525415523639	3.0352084176446783	2.8560865144652925	1.8243243243243243	6.6725197541703265	2.747001190367182	3.8062283737024223	0.8222972388124297
HMT-595		0.03129890453834116	0.10668563300142249	0.03907013088493846	0.09604610212902195	0.12580877066858376	0.0982640026203734	0.14458329030259218	0.03690036900369004	0.0	0.032973374000494604	0.09433962264150943	0.0	0.1488833746898263	0.0	0.1364788457789043	0.29713266973703756	0.05892255892255893	0.013948946854512487	0.04487323311644605	0.0	0.036585365853658534	0.041425020712510356	0.03017956843217142	0.0	0.11564704521799471	0.17622870569806148	0.0	0.01518602885345482	0.029979014689717202	0.0	0.13440860215053765	0.1689902830587241	0.07920792079207921	0.8971291866028708	0.06255212677231026	0.0	0.0	0.3061029271092405	0.05431093007467753	0.04010427110487268	0.019719976336028393	0.0	0.042735042735042736	0.0	0.013635124079629126	0.1335113484646195	0.0	0.01602820964898221	0.17873100983020554	0.01959631589261219	0.0	0.0	0.16041708441949068	0.0	0.0	0.12004801920768307	0.1625575724735844	0.3242874210616147	0.07234145165179648	0.12373174956693887	0.06893382352941177	0.01508750754375377	0.08557980316645272	0.0	0.07780258439889046	0.019271535941414536	0.0	0.0	0.02110149820637265	0.051900869339561444	0.1879228263593084	0.0643915003219575	0.22811019477101246	0.0	0.057954216169226316	0.0	0.0	0.0	0.0	0.0	0.0	0.46127234287910823	0.47858339315625753	0.0	0.38523925385239255	0.0	0.05562766549230483	0.0	0.0	0.1576458223857068	0.20337013364323067	1.8591200165255113	0.0	0.17367572261506017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10860121633362295	0.1932536893886156	0.0	0.01665001665001665	0.0	0.30129557095510695	0.0	0.0774593338497289	0.031918289179699966	0.0	0.06730041221502482	0.0	0.0	0.0	0.014501160092807427	0.009568462348100663	0.0	0.010059350165979277	0.8327706504613999	0.0	0.7689194658033185	0.04621499214345134	0.0	0.0	0.02747001190367182	0.0	0.07790184367696702
HMT-188		0.00782472613458529	0.0	0.31256104707950766	0.15207299503761806	0.017972681524083396	0.1801506714706846	0.08261902303005267	0.18450184501845018	0.07494847292486416	0.041216717500618255	0.9568733153638813	0.0	0.13234077750206782	0.43245993385906895	0.6239032949892768	0.16342296835537065	0.0	0.05579578741804995	0.022436616558223026	0.07448234768359899	0.07317073170731707	0.4832919083126208	0.0	0.0	0.0	0.0	0.0	0.09111617312072891	0.009993004896572401	0.0	0.0	0.0	0.0	1.7344497607655502	0.0	0.02627085248916327	0.6198347107438015	1.013965946049359	0.09504412763068568	0.05013033888109084	0.07887990534411357	0.0	0.0641025641025641	0.0	0.47722934278701945	0.0	0.0	0.30453598333066195	0.0	0.09798157946306094	0.0	0.0	0.0	0.0	0.0	0.0	0.6637767542671363	1.9969278033794164	0.0	1.2868101954961642	0.4595588235294118	0.0	0.3209242618741977	0.03367003367003367	0.21311142683174342	0.539603006359607	0.20212909311413557	0.3086419753086419	0.0422029964127453	1.0639678214610098	0.6639939864695564	0.25756600128783	0.22811019477101246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028368794326241134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.520140466845693	0.37841395195788097	2.4934871604019353	0.05665722379603399	0.0	0.0	0.036231884057971016	0.0	0.0	0.026831231553528307	0.06771397616468038	0.06965405154399815	0.0	0.5358397751229796	0.0	0.01665001665001665	0.0	0.2862307924073516	0.32862306933946756	0.1646010844306739	0.031918289179699966	0.02971768202080237	0.15142592748380584	0.06904170118751726	0.03436426116838489	0.11476664116296864	0.014501160092807427	0.09568462348100662	0.5781710914454277	0.04023740066391711	0.022507314877335132	0.016136840406648374	0.0	0.0	0.0	0.0	0.12819338888380183	0.0	0.0
