HOT-ID	Notes	S700014994-SUBP	S700015286-SUBP	S700015662-SUBP	S700016077-SUBP	S700016168-SUBP	S700016333-SUBP	S700016374-SUBP	S700016590-SUBP	S700016948-SUBP	S700021912-SUBP	S700023021-SUBP	S700023078-SUBP	S700023208-SUBP	S700023259-SUBP	S700023331-SUBP	S700023418-SUBP	S700023475-SUBP	S700023529-SUBP	S700023576-SUBP	S700023690-SUBP	S700023786-SUBP	S700023843-SUBP	S700023900-SUBP	S700023966-SUBP	S700024023-SUBP	S700024064-SUBP	S700024127-SUBP	S700024185-SUBP	S700024231-SUBP	S700024290-SUBP	S700024338-SUBP	S700024377-SUBP	S700024443-SUBP	S700024490-SUBP	S700024539-SUBP	S700024586-SUBP	S700024635-SUBP	S700024671-SUBP	S700024731-SUBP	S700024788-SUBP	S700024825-SUBP	S700024902-SUBP	S700024946-SUBP	S700024996-SUBP	S700033020-SUBP	S700033179-SUBP	S700033477-SUBP	S700033775-SUBP	S700037220-SUBP	S700037468-SUBP	S700037580-SUBP	S700037732-SUBP	S700038051-SUBP	S700038247-SUBP	S700038384-SUBP	S700038470-SUBP	S700038518-SUBP	S700038566-SUBP	S700038614-SUBP	S700038722-SUBP	S700038781-SUBP	S700038938-SUBP	S700038998-SUBP	S700095398-SUBP	S700095455-SUBP	S700097279-SUBP	S700097339-SUBP	S700097676-SUBP	S700098315-SUBP	S700098407-SUBP	S700099047-SUBP	S700099107-SUBP	S700099635-SUBP	S700099791-SUBP	S700100275-SUBP	S700101683-SUBP	S700102287-SUBP	S700102633-SUBP	S700102950-SUBP	S700103261-SUBP	S700103325-SUBP	S700103466-SUBP	S700103535-SUBP	S700103605-SUBP	S700103692-SUBP	S700105085-SUBP	S700105201-SUBP	S700105304-SUBP	S700105354-SUBP	S700105392-SUBP	S700105437-SUBP	S700105512-SUBP	S700105610-SUBP	S700105666-SUBP	S700105705-SUBP	S700105759-SUBP	S700105828-SUBP	S700105876-SUBP	S700105924-SUBP	S700106038-SUBP	S700106113-SUBP	S700106380-SUBP	S700106540-SUBP	S700106599-SUBP	S700106635-SUBP	S700106683-SUBP	S700106743-SUBP	S700106857-SUBP	S700106896-SUBP	S700106916-SUBP	S700106966-SUBP	S700107234-SUBP	S700113007-SUBP	S700113055-SUBP	S700113091-SUBP	S700113138-SUBP	S700113523-SUBP	S700113598-SUBP	S700113636-SUBP	S700113694-SUBP	S700113838-SUBP	S700113952-SUBP	S700114037-SUBP	S700114088-SUBP	S700114145-SUBP	S700114209-SUBP	S700114266-SUBP	S700114323-SUBP	S700114407-SUBP	S700114478-SUBP	S700114537-SUBP	S700114578-SUBP	S700114635-SUBP	S700114699-SUBP	S700114747-SUBP	S700114797-SUBP	S700114854-SUBP	S700114902-SUBP	S700114959-SUBP	S700116237-SUBP	S700116324-SUBP	S700116378-SUBP	S700116588-SUBP	S700116639-SUBP	S700116798-SUBP	S700116858-SUBP	S700117020-SUBP	S700117680-SUBP	S700117737-SUBP	S700117848-SUBP	S700117974-SUBP
HMT-345		0.006655574043261231	0.0	0.12221203788573175	0.0	0.0	0.06336466363924385	0.0	0.01918281220026856	0.0	0.0	0.0	0.0099676052828308	0.0	0.0	0.010012014417300761	0.0	0.0	0.0	0.0	0.0	0.29407440082340836	0.0	0.0	0.0	0.0	0.0	0.012244398187829067	0.0	0.0	0.0	0.0	0.0	0.0	0.2503493246390312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1454601133057725	0.08278145695364238	0.010922992900054615	0.09904912836767037	0.0	0.0	0.0	0.0	0.05735260380821289	0.020362451639177357	0.0	0.0	0.07224389539083947	0.0	0.017706949977866315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02512562814070352	0.0	0.078003120124805	0.016708903060514077	0.025348542458808618	0.0	0.0	0.0	0.2532138683287885	0.0	0.0	0.04577008162331222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05107252298263534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032965221691115876	0.06024096385542169	0.012781186094069532	0.007526719855486979	0.0	0.0	0.0	0.030562347188264057	0.0	0.0	0.0	0.0	0.0	0.1013273887931908	0.0	0.049013601274353634	0.0	0.0	0.16467230211878361	0.0	0.07352941176470588	0.0	0.0	0.0	0.009886307464162135	0.036003600360036005	0.0	0.0	0.09644751647645072	0.0	0.028661507595299514	0.0	0.0	0.0	0.0	0.018672392867145924	0.0	0.0	0.09117155447500382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-874		0.0	0.0	0.0	0.0	0.0	0.021121554546414616	0.01971608832807571	0.01918281220026856	0.025562372188139063	0.0	0.0	0.024919013207077	0.14553686934023286	0.013935340022296544	0.6507809371245494	0.0	0.0	0.02449179524859172	0.18745739604635311	0.0	0.9410380826349066	0.2578981302385558	0.0	0.0	0.08171047255889963	0.0	0.006122199093914533	0.0	0.0	1.1785805790417627	0.1105379513633014	0.026096033402922752	0.3973509933774834	0.22706101537028409	0.09537434430138292	0.0	0.0	0.0	0.0	0.03950487226757967	0.0	0.0	0.0	0.04596644449551827	0.0	0.0	0.04966887417218542	0.0764609503003823	0.019809825673534072	0.0	0.018867924528301886	0.0	1.2470997679814384	0.1605872906629961	0.12217470983506415	0.00719114051488566	0.0	0.3901170351105332	0.03688675765400221	0.08853474988933158	0.0	0.0	0.0	0.0	0.0	0.42876393482788194	0.5576679340937897	0.0	0.0	0.0	0.02472799208704253	0.0	0.0	0.02512562814070352	0.0	0.026001040041601666	0.22557019131694006	0.025348542458808618	0.0	0.21188392445877477	0.0	0.4869497467861317	0.021649707728945658	0.03311532411623479	0.007628346937218702	0.0	0.013819789939192924	0.0	0.0	0.017788846393311394	0.0	0.0	0.0	0.0	0.08512087163772557	0.0	0.0	0.14000254550082727	0.10725010725010724	0.4005572971090213	1.1990673920284225	0.0	0.2968932244724844	0.0	0.7582000988956651	0.38554216867469876	0.10224948875255625	0.015053439710973959	0.0471253534401508	0.0	0.0	0.0	0.0	0.0	0.0	0.5989110707803992	0.0	1.2159286655182895	0.01542971763616726	0.0	0.0	0.10512088902237572	0.010978153474585575	0.2342880571662859	0.4319852941176471	0.0	0.0	0.0	0.03954522985664854	0.0	0.0	0.0	0.49831216846166215	0.016489405556929675	0.07165376898824878	0.0	0.02920560747663551	0.0	0.0	0.0	0.12185833968012184	0.0	0.0	0.0	0.03935458480913026	0.22400462461160484	0.08845643520566121	0.0	0.17071320182094085	0.7002698956889635	0.0
HMT-875		0.0	0.0	0.05092168245238823	0.0	0.0	0.0	0.0	0.01918281220026856	0.0	0.0	0.0	0.0	0.0	0.0	0.1251501802162595	0.0	0.0	0.0	0.10224948875255625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04768717215069146	0.0	0.0	0.0	0.027416038382453732	0.0	0.0	0.0	0.0	0.0	0.0	0.3062318174858368	0.0	0.010922992900054615	0.0	0.0	0.009433962264150943	0.0	0.01160092807424594	0.12617572837806837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06216328222130128	0.0	0.0	0.0	0.012250398137939484	0.07604562737642587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050697084917617236	0.0	0.0	0.0	0.7693805999220881	0.0	0.0	0.0	0.0	0.0	0.0	0.11655011655011654	0.0	0.0	0.0	0.012861736334405145	0.0	0.0	0.0	0.0	0.0	0.0	0.01741553465691397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07259528130671505	0.013655605626109518	0.13172560543114803	0.0	0.0	0.0	0.0	0.010978153474585575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009336196433572962	0.0	0.0	0.0	0.0	0.0	0.35407182599898834	0.0	0.0	0.0	0.0	0.0
HMT-618		0.43926788685524126	0.04568296025582458	0.1120277013952541	0.5423865006026517	0.06736274840013473	0.0	0.01971608832807571	0.03836562440053712	0.025562372188139063	0.01802776275464215	0.0	0.45850984301021674	0.17787839586028462	0.2229654403567447	0.0	0.0	0.7975066458887157	0.03673769287288758	0.0	0.0	0.014703720041170416	0.5802707930367506	0.09430403621274992	0.4429351838181013	0.013618412093149937	0.0	0.0367331945634872	0.3958482685534395	1.546460471937075	0.7430181911350243	0.0	0.7045929018789144	0.0	0.2154168607359106	0.11921793037672865	0.0	2.466342346419278	1.4916396006255261	0.0	0.0	0.2874480996486745	0.0	0.043725404459991256	0.36773155596414614	0.06549265026924757	0.18373909049150206	0.0662251655629139	0.03276897870016384	0.019809825673534072	0.0	0.0	0.5087209302325582	0.06960556844547564	0.18352833218628126	0.0	0.0	0.4012036108324975	0.49125848865770844	0.07377351530800443	0.004426737494466579	0.6924908028565245	2.548694571073353	0.0	0.13377926421404682	0.09864364981504316	0.012250398137939484	0.0	0.908004778972521	0.04964010920824026	0.0	0.0741839762611276	0.0	0.30599755201958384	0.2763819095477387	0.19692792437967704	0.0	0.052911526358294575	0.0	0.0	0.0	0.0	0.0	0.19484736956051094	0.016557662058117394	0.0	0.0	0.2763957987838585	0.08660258075690655	0.05827505827505827	0.0	0.09961399576640519	0.08373456144023446	0.0	0.0	0.18726591760299627	1.2113055181695829	0.014549687181725592	0.11454753722794961	0.0	0.0	0.532918840901521	0.0	0.031809988336337615	0.0	0.0	0.09638554216867469	0.06390593047034765	0.015053439710973959	0.0	0.0	0.09193993257738277	0.18337408312958436	0.46697798532354906	1.1792783939351397	2.980132450331126	0.0	0.0819336337566571	0.0506636943965954	0.0	0.049013601274353634	0.4601630291874836	1.0662261600840965	0.07684707432209903	0.0	0.0	0.4425256341068538	0.01385905342665096	0.42478760619690153	0.0	0.036003600360036005	0.96244872199432	0.251418719919546	0.06429834431763383	0.2308516777970154	0.14330753797649756	0.6298661534423935	0.014602803738317755	0.016695884464479505	0.5343264248704663	0.08402576790215666	0.06854531607006854	0.5224787363304981	0.0	0.6059458435902291	6.887052341597796	0.13006720138738348	0.3685684800235884	0.3113648157758173	0.5690440060698028	0.02188343424028011	0.20242914979757085
HMT-849		0.0	0.034262220191868434	0.04073734596191059	0.0	0.0	0.05280388636603654	0.4534700315457414	0.01918281220026856	0.3834355828220859	0.0	0.0	0.029902815848492397	0.0	0.13935340022296544	0.0	0.0	0.8616738472820606	0.5633112907176097	0.44308111792774374	3.491078355314197	0.10292604028819294	0.19342359767891684	0.3394945303658997	0.4281706776908313	0.05447364837259975	0.0	0.3489653483531284	0.0	0.3066257832289028	0.2177811939533692	0.0	0.03914405010438413	0.026490066225165563	0.005822077317186773	0.39341917024320455	0.005869233478107759	0.011313497001923294	0.0	0.09595613433858807	0.2238609428496181	0.015969338869370804	0.0	0.19676432006996064	2.0455067800505633	0.574879930141173	0.17608329505435616	0.11589403973509933	0.3604587657018023	0.0	0.011909015124449208	0.20754716981132076	0.41182170542635665	0.05220417633410673	0.20646937370956642	0.061087354917532075	0.021573421544656978	1.0364426613172852	0.0	0.14754703061600885	0.12394864984506421	0.0	0.6630750103605471	0.0	0.0	0.04932182490752158	0.03675119441381845	0.0	0.4062126642771804	0.04964010920824026	0.0	1.2116716122650841	0.0	1.0709914320685434	0.02512562814070352	0.02625705658395694	0.013000520020800833	0.0	0.0	0.0	0.1566098572086596	0.24221872350732712	0.0	0.12989824637367395	0.008278831029058697	0.0	0.007472166180975865	0.3454947484798231	0.23382696804364772	0.0	0.0	0.11206574523720583	0.0	0.0	0.0	0.17024174327545114	0.0	0.5092390513603957	0.038182512409316534	0.010725010725010725	0.01741553465691397	0.47740646164094597	0.0	0.08482663556356697	0.0	0.0	0.25301204819277107	0.2556237218813906	0.08279391841035677	0.0	0.16590096988259315	0.30646644192460926	0.0	0.0	0.16846834199073424	0.0	0.018148820326678763	0.013655605626109518	0.0506636943965954	0.0	0.1470408038230609	0.3418353931107021	1.3065024778495269	0.02195630694917115	0.0	0.0	0.0	0.01385905342665096	0.02498750624687656	0.20761245674740486	0.684068406840684	0.0	0.9338409597011708	0.3857900659058029	0.04122351389232418	0.0	0.06998512816026595	0.1606308411214953	0.0	0.0	0.3547754644757726	0.022848438690022847	0.060753341433778855	0.0	0.0	0.16725698543880363	0.028903822530529658	0.0	0.23352361183186301	0.6259484066767831	0.24801225472317456	1.7139001349527665
HMT-852		0.019966722129783693	1.0392873458200091	0.5194011610143598	0.020088388911209322	0.13472549680026946	0.11616855000528038	0.06900630914826499	0.05754843660080568	0.3323108384458078	0.0	0.0	0.622975330176925	0.40426908150064683	0.8918617614269788	0.24028834601521826	0.11702750146284377	0.678338986158218	0.31839333823169236	0.22154055896387187	0.9438841479182829	0.13233348037053375	1.053084031807436	1.5654470011316486	0.31005462867267086	0.6809206046574968	0.7722969606377678	1.8978817191135053	0.006233831000841567	0.7199040127982935	2.8823981552651805	0.1842299189388357	0.32620041753653445	1.2582781456953642	0.0	0.4887935145445875	1.9309778142974527	0.384658898065392	0.26464573559485144	0.3838245373543523	0.14485119831445878	1.8364739699776427	0.518722645485492	0.19676432006996064	1.4249597793610664	0.007276961141027507	0.3598223855458582	0.11589403973509933	1.1796832332058984	0.277337559429477	1.5958080266761938	0.20754716981132076	0.7025193798449613	0.2552204176334107	0.13764624913971094	0.08144980655670943	0.0	0.08358408559010365	0.014448779078167894	0.07377351530800443	0.43382027445772475	0.02164033758926639	1.8856195607128055	2.456543600057463	0.0	0.9124537607891493	0.061251990689697416	0.02534854245880862	1.4336917562724014	0.4467609828741623	0.20931449502878074	0.17309594460929772	0.0	0.09179926560587516	0.4020100502512563	0.19692792437967704	0.0390015600624025	0.24506391155420648	0.5830164765525981	0.21017699115044247	0.7554122524182404	0.07266561705219814	0.0	1.79692574150249	0.0	0.0	4.707464694014795	1.7551133222775013	0.7361219364337057	0.11655011655011654	0.0	0.09961399576640519	0.0	0.0	0.0	0.6128702757916241	0.3364737550471063	0.6256365488142005	1.1327478681430572	0.8794508794508795	0.24381748519679558	0.0	0.0	0.9649029795355741	0.0	0.0	0.5060240963855421	0.15337423312883436	0.07526719855486978	0.6503298774740811	0.0	0.0	0.0	1.467645096731154	1.3758247929243297	1.3245033112582782	0.0	1.7479175201420183	0.37491133853480596	0.07714858818083631	0.024506800637176817	0.1183276360767815	1.5317615257546178	0.06586892084751345	0.0	0.0	1.0037776578521318	0.02771810685330192	0.5497251374312844	0.3163618388531883	0.19801980198019803	0.01577784790154623	0.26578550391494865	0.06429834431763383	1.822079314040729	0.27228432215534537	0.21870352550083108	0.4380841121495327	0.8514901076884548	0.008095854922279794	0.4201288395107833	1.3099771515613101	0.18226002430133656	0.303905181583346	0.49233099791706114	0.33451397087760726	1.878748464484428	2.299867315347192	0.5578619615983393	1.157056145675266	0.6054416806477497	0.013495276653171389
HMT-176		0.20632279534109815	0.11420740063956143	1.7415215398716772	0.0	1.5830245874031659	0.07392544091245115	0.6604889589905363	0.8248609246115481	0.6901840490797546	0.1442221020371372	0.020699648105982196	0.6678295539496636	1.7626131953428201	1.3656633221850614	1.0762915498598318	0.40959625511995323	2.310019250160418	0.2204261572373255	1.414451261077028	2.922161882596328	0.4999264813997942	1.8482699333763164	2.621652206714448	0.679167281854422	0.27236824186299874	0.9342301943198804	1.3101506060977102	0.2961069725399744	0.5599253432875617	6.546246477068922	4.7040039302382715	0.43058455114822547	5.602649006622516	0.18630647414997673	0.5841678588459704	0.11151543608404742	0.4299128860730852	1.2871406231204137	0.15078821110349555	0.355543850408217	0.09581603321622484	6.1112011671259525	2.7984258854394404	3.1027350034474837	0.2401397176539077	1.3244526106262442	1.0596026490066224	1.1141452758055708	1.2678288431061806	0.6549958318447064	0.21698113207547168	1.2354651162790697	4.5707656612529	2.7414544620325763	0.5294237426186112	6.817201208111606	3.2430625208960215	1.1270047680970958	2.028771670970122	0.07968127490039842	0.04328067517853278	0.9946125155408205	0.5746300818847866	0.033444816053511704	1.8988902589395809	0.3430111478623055	0.17743979721166034	0.21505376344086022	0.0	2.1454735740450026	2.3738872403560833	0.14473874656245478	0.15299877600979192	0.05025125628140704	0.28882762242352633	0.15600624024961	0.8549388732629704	1.4195183776932825	0.8849557522123894	0.05527406725011516	1.2474264260627346	0.0	2.2623944576748216	0.07450947926152827	0.0	0.3736083090487933	0.12437810945273632	0.008660258075690656	4.778554778554779	0.0	1.2576266965508656	0.7117437722419928	0.0	0.0	0.0	0.5383580080753702	0.9457296668121635	4.543718976708668	0.37537537537537535	0.27864855451062354	0.12212723437326524	0.0	6.043897783904146	0.0	0.0	1.5542168674698795	0.49846625766871167	0.09032063826584374	0.10367577756833177	1.9908116385911179	0.9653692920625191	0.12224938875305623	2.6100733822548365	3.832654780289204	1.152317880794702	0.07259528130671505	1.6250170695070325	0.4661059884486777	9.226971146428022	0.2573214066903566	0.35498290823034445	0.03003453972067878	0.6916236688988912	0.0	0.0	1.1225040474905559	2.7233039983369136	0.9495252373813095	0.6524962926347009	5.058505850585059	0.03155569580309246	1.4797787515264706	0.49831216846166215	4.180064308681672	11.063341931785612	0.9535473711836235	1.3288551401869158	0.0	0.6719559585492227	3.389039305386985	1.0357958872810358	0.9720534629404617	1.2308159854125513	0.22722969134633592	0.5608028335301062	3.345617457908808	0.09582780480613298	0.6357031655422938	1.0716995447647952	0.2844846451236414	0.2834008097165992
HMT-893	Reads equidistant to HMT-171 and HMT-893 were assigned to each taxon in proportion to the abundance of HMT-171 and HMT-893 individually at this body site (SUBP).	0.03993344425956739	1.0614295969644139	0.6274798339745309	0.2652487270520904	2.324014819804648	0.5280388636603653	1.7700218888817356	0.8197716070890279	0.22327949584741874	4.9131172209283935	0.10349824052991098	1.1034545889125649	1.312141933099242	3.395672650331035	1.184482603614133	7.709087145683317	1.9972275279164742	0.9396852054561722	0.8249516575546375	0.6594259115593484	0.2529639998919727	3.5167129392053402	9.361503937674657	1.857615923971833	0.376034929837385	0.8312742137213631	3.468163315283258	6.349156874357136	0.5430568441214642	2.702264610686704	1.0976092721539612	1.3961377870563674	2.3578862008379513	0.7840793513492961	1.185123548704174	6.246182003732352	1.0967165461048092	2.9106120975997762	1.0281014393420151	0.21069265209375823	2.2533063049557094	2.2786744783826967	2.507071914905009	2.0342496916026813	1.6353856343876512	0.3227933341457851	2.3489660764968234	1.70420981063097	0.24701639768427178	11.93015970232323	1.011359260685406	3.34796709381427	1.0846867749419953	1.4300696190382554	2.298463673801836	2.035092765712642	7.229511664244434	4.267402669780526	1.945211873019219	0.919586958289292	1.82176311338212	2.289046575944924	2.9162476655652925	0.6600232066070575	2.748936812702887	0.41651353668994245	0.1267427122940431	0.4778972520908005	0.42194092827004215	0.6017791732077447	0.5177738751286864	0.04342162396873643	0.12239902080783352	0.5778894472361809	0.7089405277668374	0.026001040041601666	0.2497242178499961	1.3688212927756653	0.7537926675094816	0.23952095808383234	17.848059655011333	0.009738994935722634	10.121238363282096	0.471386501450485	0.0	8.419911340460866	3.1901151837185955	0.16454490343812248	2.2798629941487083	0.0	0.13696924417880713	2.537883480794453	0.0	0.0	0.7650455483521293	0.0	4.696876568174193	2.15692233365282	4.643491888389847	0.5146468200655394	1.3699095714670901	0.0	1.2111598960440926	0.0	0.0	0.8212441603147281	0.047733817453361714	0.8505193436700287	1.1140818250014426	0.3234678251086039	2.1871696885925687	0.12224938875305623	1.0158132632639447	8.147507212909028	5.125827814569536	0.32667876588021777	1.1008090249618898	0.22292025534501975	0.7324392494229601	1.5684352407793163	1.1043912700499605	2.849297099828067	0.16175973078879155	0.0	0.0	0.6998028569225855	1.312084670331302	1.3860416730410305	0.6571368043015526	1.292823159867007	1.5620069422530767	1.2208834399358481	0.8991926621154811	1.0265496255390605	1.2365393276829217	0.02624442306009973	0.7957037955369064	0.4424409383087069	3.6682483874378766	0.789003865947462	1.5765422696115767	2.3192898058372804	0.7820906815848967	1.9859411289605788	1.2766145419206643	2.052318868149904	1.3176699251129023	0.7455810554631817	2.9224474311727735	0.24667245262683088	0.29331570684954145
HMT-169		0.006655574043261231	2.135678391959799	0.5092168245238823	3.2944957814383287	2.2566520714045133	1.09832083641356	1.5772870662460567	0.21101093420295416	0.15337423312883436	0.16224986479177933	0.37259366590767956	2.2377273859955147	9.831824062095732	1.4910813823857303	0.1802162595114137	8.250438853130486	2.7408561738014483	1.6409502816556454	0.7668711656441718	0.3620377553659167	0.5734450816056463	4.620674833440791	1.075066012825349	2.155617894581426	2.573879885605338	6.003986048829098	0.9305742622750092	1.0753358476451704	0.4266097853619517	0.11529592621060722	2.2476050110537953	0.2609603340292276	0.23841059602649006	12.395202608290639	1.2756318550309966	2.758539734710647	6.1658558660481955	3.3321303981715387	0.47978067169294036	1.5801948907031866	5.477483232194187	0.5511428108283353	0.3060778312199388	0.18386577798207307	2.2485809925774998	0.18373909049150206	0.16556291390728475	2.206444565811032	0.31695721077654515	0.5239966654757652	0.03773584905660377	5.0145348837209305	0.6728538283062645	1.3420509291121816	3.7874160048869885	0.02876456205954264	2.5576730190571713	1.3148388961132784	0.47952784950202876	0.3497122620628597	33.996970352737506	1.9270617488603397	29.191208159747163	1.4046822742474918	1.627620221948212	0.5390175180693372	0.0	1.7921146953405016	0.04964010920824026	0.13082155939298795	0.8654797230464886	0.0578954986249819	1.6523867809057526	2.2361809045226133	0.5513981882630957	0.0	2.013422818791946	0.659062103929024	1.3938053097345133	0.9396591432519577	3.4152840014533123	0.0	10.25113660965577	0.7202582995281067	0.0	32.92983635956064	2.4184632393587617	0.45899367801160473	3.6713286713286712	0.0	3.3744241065869756	0.0	0.0	0.0	0.8171603677221655	0.0	3.390077113342063	0.12727504136438844	6.166881166881167	1.132009752699408	0.03330742755634506	0.0	0.11663662389990456	0.0	0.0	0.27710843373493976	0.9458077709611452	0.2182748758091224	0.8859566446748351	5.01531393568147	16.30401471038921	0.09168704156479218	8.20547031354236	4.155552435771445	16.635761589403973	0.1451905626134301	5.7216987573398885	0.4053095551727632	1.0183613639870392	0.3185884082832986	0.9203260583749672	0.540621714972218	0.3842353716104951	0.0	0.0	0.6152185644900162	7.28293257570508	1.6991504247876061	0.01977261492832427	0.21602160216021601	10.870937204165351	0.05746713598161052	0.7715801318116058	0.9234067111880616	0.8025222126683863	0.09622955122036567	0.8761682242990654	1.0685366057266883	0.4938471502590674	5.004201288395108	0.8073115003808072	0.2551640340218712	1.7778453122625741	0.4733951903048665	0.1770956316410862	1.3657056145675264	2.8895768833849327	0.4281266216917488	3.224582701062216	0.532496899846816	0.5128205128205128
HMT-170		0.019966722129783693	0.07994518044769301	0.4481108055810164	2.5311370028123745	1.7682721455035366	0.23233710001056077	0.18730283911671924	0.01918281220026856	1.687116564417178	0.0	0.0	0.0049838026414154	0.03234152652005175	0.26477146042363436	0.43552262715258305	0.3315779208113907	1.3933449445412045	0.3428851334802841	0.10224948875255625	0.012929919834497025	0.014703720041170416	0.3438641736514077	0.056582421727649955	1.0925734534179832	0.013618412093149937	0.9591429995017439	0.4163095383861883	0.35221145154754857	1.2531662445007332	0.012810658467845248	1.1790714812085485	0.15657620041753653	3.19205298013245	0.03493246390312064	0.11921793037672865	2.2009625542904097	0.045253988007693174	0.2766750872127992	0.09595613433858807	0.07900974453515934	1.98019801980198	0.9888150429567191	0.4372540445999125	0.7124798896805332	2.299519720564692	0.09952534068289695	0.08278145695364238	0.6772255598033862	0.039619651347068144	6.216505894962487	1.0566037735849056	1.9622093023255813	0.20301624129930393	0.4014682266574902	1.2828344532681735	0.0	1.103309929789368	1.8927900592399942	0.0	0.0	1.0170958666955203	0.6630750103605471	0.21548628070679499	0.0	0.0	0.03675119441381845	0.0	1.2425328554360813	0.04964010920824026	0.052328623757195186	0.5687438180019783	0.10131712259371835	1.6829865361077112	3.5929648241206027	0.06564264145989235	0.026001040041601666	0.005569634353504692	0.20278833967046894	0.5420353982300885	0.4974666052510364	0.7024342981712487	0.0	0.6170166702749512	2.210447884758672	0.0	0.38855264141074497	3.5240464344941955	0.043301290378453275	9.14918414918415	0.0	0.03735524841240195	0.04186728072011723	0.0	0.0	0.40858018386108275	0.0	0.7856831078131821	4.225531373297697	2.0699270699270698	0.01741553465691397	0.022204951704230043	0.0	0.731629731735765	0.0	0.0	5.662650602409639	0.15337423312883436	0.007526719855486979	0.037700282752120645	0.7146503318019397	0.30646644192460926	0.0	5.6621080720480315	0.23866348448687352	1.1258278145695364	0.018148820326678763	1.925440393281442	0.02026547775863816	0.03085943527233452	0.5268962136993015	0.27609781751249013	0.7208289532962906	0.06586892084751345	0.0	0.0	0.14031300593631948	0.00692952671332548	0.07496251874062969	0.05931784478497281	0.9720972097209721	0.18933417481855475	9.144458013073773	0.032149172158816915	1.4428229862313464	0.014330753797649757	0.008748141020033243	0.18983644859813084	2.6379497453877616	0.024287564766839378	1.0176454112594528	0.022848438690022847	0.8383961117861481	0.06078103631666921	0.0	2.7253049980322706	0.1011633788568538	2.344095532950022	0.4281266216917488	0.4647192716236723	0.0072944780800933695	0.06747638326585695
