HOT-ID	Notes	S700014991-SUPP	S700015283-SUPP	S700015659-SUPP	S700016075-SUPP	S700016166-SUPP	S700016331-SUPP	S700016372-SUPP	S700016588-SUPP	S700016646-SUPP	S700016946-SUPP	S700021856-SUPP	S700021910-SUPP	S700023019-SUPP	S700023076-SUPP	S700023206-SUPP	S700023257-SUPP	S700023329-SUPP	S700023416-SUPP	S700023473-SUPP	S700023527-SUPP	S700023574-SUPP	S700023688-SUPP	S700023784-SUPP	S700023841-SUPP	S700023898-SUPP	S700023964-SUPP	S700024021-SUPP	S700024062-SUPP	S700024125-SUPP	S700024183-SUPP	S700024229-SUPP	S700024288-SUPP	S700024336-SUPP	S700024375-SUPP	S700024441-SUPP	S700024488-SUPP	S700024537-SUPP	S700024584-SUPP	S700024633-SUPP	S700024669-SUPP	S700024729-SUPP	S700024786-SUPP	S700024823-SUPP	S700024900-SUPP	S700024944-SUPP	S700024994-SUPP	S700033017-SUPP	S700033176-SUPP	S700033473-SUPP	S700033773-SUPP	S700037070-SUPP	S700037218-SUPP	S700037466-SUPP	S700037578-SUPP	S700038049-SUPP	S700038245-SUPP	S700038382-SUPP	S700038468-SUPP	S700038516-SUPP	S700038564-SUPP	S700038612-SUPP	S700038720-SUPP	S700038779-SUPP	S700095396-SUPP	S700097277-SUPP	S700097337-SUPP	S700097674-SUPP	S700098313-SUPP	S700098978-SUPP	S700099045-SUPP	S700099105-SUPP	S700099633-SUPP	S700099789-SUPP	S700100273-SUPP	S700101681-SUPP	S700102285-SUPP	S700102631-SUPP	S700102948-SUPP	S700103259-SUPP	S700103323-SUPP	S700103464-SUPP	S700103533-SUPP	S700103603-SUPP	S700103690-SUPP	S700105083-SUPP	S700105142-SUPP	S700105199-SUPP	S700105256-SUPP	S700105302-SUPP	S700105390-SUPP	S700105435-SUPP	S700105510-SUPP	S700105608-SUPP	S700105664-SUPP	S700105703-SUPP	S700105826-SUPP	S700105874-SUPP	S700105922-SUPP	S700105954-SUPP	S700106036-SUPP	S700106111-SUPP	S700106378-SUPP	S700106538-SUPP	S700106597-SUPP	S700106633-SUPP	S700106681-SUPP	S700106741-SUPP	S700106855-SUPP	S700106894-SUPP	S700106918-SUPP	S700106964-SUPP	S700106997-SUPP	S700108328-SUPP	S700113005-SUPP	S700113053-SUPP	S700113089-SUPP	S700113136-SUPP	S700113521-SUPP	S700113596-SUPP	S700113634-SUPP	S700113692-SUPP	S700113836-SUPP	S700113950-SUPP	S700114035-SUPP	S700114086-SUPP	S700114143-SUPP	S700114207-SUPP	S700114264-SUPP	S700114405-SUPP	S700114476-SUPP	S700114535-SUPP	S700114576-SUPP	S700114633-SUPP	S700114697-SUPP	S700114745-SUPP	S700114795-SUPP	S700114852-SUPP	S700114900-SUPP	S700114957-SUPP	S700116235-SUPP	S700116322-SUPP	S700116376-SUPP	S700116586-SUPP	S700116637-SUPP	S700116796-SUPP	S700116856-SUPP	S700117018-SUPP	S700117678-SUPP	S700117735-SUPP	S700117846-SUPP	S700117972-SUPP
HMT-874		0.0	0.0	0.04932182490752158	0.0	0.03534318230013431	0.1073652566029633	0.22279985146676567	0.45632333767926986	0.0	0.06848644946678407	0.0	0.016220600162206	0.0	0.010444955086693127	0.057479522919959766	0.040507696462327845	0.05579224994927977	0.0	0.0	0.012850992739189104	0.05272407732864675	0.0	0.2093217973765002	0.0	0.15445719329214475	0.0	0.17976373908577303	0.0	0.0	0.0	0.0	0.29696436427628686	0.01556420233463035	0.013189132155104196	0.08363201911589009	1.3498920086393087	0.1291468237953023	0.0	0.0	0.0	0.06302190011028833	0.0	0.0	0.0	0.07932310946589106	0.0	0.0	0.04463716362708839	0.023169601482854494	0.10531354715174726	0.0	0.06480881399870381	0.0	0.03809886655871987	0.39987372408713034	0.07383343177790902	0.0	0.0	0.0	0.025119316754584273	0.06095083299471762	0.06191567085629373	0.0	0.0	0.45454545454545453	0.016439256945586057	0.0	0.10551305724083354	0.0	0.06557377049180328	0.0	0.0	0.08637012922300102	0.0	0.043964963306165235	0.4396482813749001	0.3708281829419035	0.0	0.1358080579447714	0.0	1.0845099242889298	0.0	0.03848818412747287	0.40210330961954843	0.0	0.0	0.1191286589516678	0.07511737089201878	0.0	0.5954175459752789	0.0	0.0	0.0	0.22701475595913734	0.4784688995215311	0.0	0.5468503522978232	0.0	0.0	0.6227758007117438	1.0154592300697178	0.06654835847382432	0.022070183182520416	0.0	0.0	0.9918711313297037	0.0	0.0811622433244055	0.009499382540134889	0.0	0.0	0.0	0.02857959416976279	0.011946717639328594	0.0	0.0	0.11621150493898895	0.0	0.9286412512218964	0.0	0.0	0.0	0.1806140878988561	0.0	0.47198146400068663	0.14425553838227717	0.023823704586063133	0.0	0.1392228831793444	0.0	0.0	0.0	0.8616674429436424	0.03967860331316338	0.11942080907598153	0.0	0.0	0.11150532184490625	0.0	0.0	0.015055706112616682	0.0	0.0	0.0	0.01952934283761351	0.10204732444671218	0.08850210192492074	0.0	0.053556126820908316	0.48469983648680226	0.0
HMT-875		0.0	0.0	0.016440608302507192	0.0	0.0	0.0	0.0	0.2607561929595828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017574692442882255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006605019815059445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048430058923238366	0.0	0.0	0.03562099263832819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10840454023721466	0.0	0.009573958831977024	0.0	0.0	0.0	0.019049433279359936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02185792349726776	0.0	0.0	0.003321928047038501	0.0	0.0	0.0	0.01030078285949732	0.0	0.0	0.0	1.544915080826683	0.0	0.0	0.0	0.0	0.0	0.0	0.009389671361502348	0.0	0.0	0.0	0.0	0.0	0.0	0.02126528442317916	0.0	0.0	0.0	0.0	0.02965599051008304	0.0	0.0	0.0	0.0	0.0	0.007457677679170705	0.0	0.008116224332440549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011621150493898896	0.0	0.4724666014988596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01913387333375853	0.0	0.0	0.0	0.0	0.0
HMT-618		0.03254996419503939	0.0	0.39457459926017263	0.2202794795897295	0.04241181876016117	0.010736525660296328	0.012377769525931427	0.016297262059973925	0.04362050163576881	0.04891889247627434	0.028280542986425343	0.0	0.08201202843083652	0.0574472529768122	0.07184940364994971	0.21604104779908181	0.0	0.0	0.14306151645207438	0.0	0.1054481546572935	0.0	0.0	0.025227043390514632	0.088261253309797	0.0	0.012840267077555216	0.0	0.006605019815059445	0.0	3.21737153251478	1.3308402991641002	0.0	0.1978369823265629	0.035842293906810034	0.0472462203023758	0.008071676487206393	0.0	0.5438813349814586	0.05936832106388032	0.2520876004411533	0.0	0.023806689679800024	0.2460226340823356	0.026441036488630353	0.1255650426921145	0.19464720194647206	0.025506950644050504	0.04633920296570899	0.2297750119674486	0.07199424046076314	0.021602937999567935	0.0	0.0	0.0	0.0	0.0192975685063682	0.0	0.0	0.05861173909402997	0.02031694433157254	0.0	0.0	0.0	0.0	0.0	0.06612298875909191	0.05275652862041677	0.0	0.2185792349726776	0.0	0.0	0.33883666079792707	0.11170304175975253	0.006763840508640807	0.05995203836930455	0.0	0.018027762754642154	0.0	0.012643823492224046	0.01023122570083896	0.2026958548697679	0.003848818412747287	0.0	0.0	1.010886469673406	0.008509189925119127	0.0	0.049313717432399116	0.0	0.04952947003467063	0.0	0.0	0.24765246104633165	0.09569377990430622	0.0	0.01051635292880429	0.0	0.0	0.0	0.0	0.0	0.0	0.08906305664410402	0.0	0.01491535535834141	0.0	0.0	0.009499382540134889	0.0	0.015176809834572773	0.0	0.0	0.02986679409832149	0.5179934569247546	1.565051714752314	0.2905287623474724	0.0	0.04887585532746823	0.0	0.0	0.0	0.0	0.1997884592784111	0.0	0.0	0.05955926146515784	0.0	0.0	0.0	0.0	0.09934971098265895	0.02328830926874709	0.0	0.059710404537990765	0.05043591036818214	0.11202389843166542	0.0	0.014967819188744201	0.14195056780227122	0.0	0.03471017007983339	0.0	0.0	2.9001074113856067	0.45921296001020473	0.014750350320820121	0.0	0.053556126820908316	0.011679514132212103	0.11953551912568307
HMT-849		0.013019985678015754	0.0	0.032881216605014384	0.0	0.0	0.021473051320592657	0.4703552419853942	0.04889178617992178	0.021810250817884406	0.2739457978671363	1.6402714932126699	0.30819140308191406	0.0	0.005222477543346564	0.028739761459979883	0.12152308938698353	0.0	0.0	0.2145922746781116	0.044978474587161865	0.5448154657293498	0.15055202408832385	0.09768350544236676	0.050454086781029264	1.3349514563106795	0.11857121683711278	0.012840267077555216	0.013477088948787063	0.297225891677675	0.014110342881332014	0.1364256480218281	0.09898812142542894	0.0	0.0	0.01194743130227001	0.006749460043196543	0.0	0.0	0.0	0.0	0.01575547502757208	0.0	0.0	0.06560603575528949	0.03966155473294553	0.40180813661476633	0.11354420113544202	0.07652085193215152	0.04633920296570899	0.1914791766395405	0.023998080153587713	0.0	0.14266900790166812	0.03809886655871987	0.010522992739135009	0.04430005906674542	0.0192975685063682	0.012808197246237591	0.9753214127382889	0.15071590052750566	0.08126777732629016	0.10525664045569934	0.0	0.0	0.0	0.0	0.0	0.05275652862041677	0.07772596047079725	0.37158469945355194	0.0	1.0711553175210404	0.03321928047038501	0.03437016669530847	0.22997057729378742	0.0	0.06180469715698392	0.0	0.05432322317790855	0.15172588190668856	0.0	0.13175230566534915	0.0	0.0	0.0	0.0	0.1786929884275017	0.0	0.13972219939179747	0.0	0.012382367508667657	0.0	0.0	0.20637705087194302	0.0	0.22396416573348266	0.0	0.01704448610874382	0.19021451970833775	0.04448398576512455	0.0	0.0	0.022070183182520416	0.053437833986462416	0.08509189925119127	0.022373033037512115	0.03479067609880552	0.008116224332440549	0.0	0.0	0.045530429503718314	0.15768348623853212	0.0	0.0	0.46346782988004365	0.0	1.0342823939570018	0.0	0.11404366243075921	0.0	0.006773232186399349	0.07298204641658153	0.5568934376881397	0.0	0.0	0.0	0.0	0.0	0.17719276041007467	0.017280110592707794	0.0	0.7315751445086704	0.13972985561248255	0.009919650828290844	0.0	0.18733338136753366	0.26138909634055263	0.0	0.0	0.5678022712090849	0.11291779584462511	0.18512090709244475	0.0543773790103317	0.0	0.30270481398300947	0.03188978888959755	0.029500700641640242	0.46679716910103913	0.12853470437017994	0.19855174024760572	0.05122950819672131
HMT-852		0.04556994987305514	0.7887557822322382	0.6987258528565558	0.12390720726922283	0.21205909380080581	0.11810178226325961	0.2846886990964228	0.0651890482398957	0.806979280261723	0.15654045592407786	0.5373303167420814	0.0	0.15491160925824676	0.40735324838103193	0.5891651099295876	0.7696462327842291	0.09129640900791236	0.13074031704526884	0.5150214592274678	0.5076142131979696	0.5272407732864676	0.2509200401472064	0.6140106056377338	2.5227043390514634	1.6879964695498677	1.0226767452200978	0.26964560862865955	1.6846361185983827	2.0739762219286657	0.0	0.5798090040927694	2.386713594368676	0.01556420233463035	0.2637826431020839	0.44205495818399043	0.06074514038876889	0.47622891274517726	1.4935177182368193	0.3708281829419036	0.5343148895749228	2.9777847802111235	0.05628517823639774	1.4284013807880014	0.4592422502870265	0.0	0.728277247614264	0.016220600162206004	0.38260425966075756	0.16218721037998146	0.5169937769267593	0.8879289656827454	0.12961762799740761	1.5583845478489904	0.6000571482998379	0.1052299273913501	0.2510336680448907	0.17367811655731377	0.0	0.07388798581350674	0.050238633509168545	2.6208858187728574	1.5478917714073432	0.0636672325976231	0.009338812103100487	0.343980343980344	0.016439256945586057	1.3224597751818383	1.1870218939593773	0.7217410615145459	0.13114754098360656	0.015142337976983646	0.10201479214486098	1.1228116798990135	0.008592541673827118	0.15218641144441816	0.1199040767386091	0.4532344458178821	0.18027762754642151	0.3983703033046628	0.10115058793779237	0.0	4.114725853856289	0.02309291047648372	0.0	4.619149587029673	1.9595645412130638	2.1272974812797822	0.09389671361502347	1.2410618887153775	0.0	0.30955918771669144	0.03328340822100183	0.31043046357615894	1.7954803425859045	1.4247740563530038	1.3857782754759238	0.07361447050163003	1.2357252428839272	0.7714255521504808	1.9276393831553975	0.0	0.0	1.2580004414036636	0.26718916993231207	0.37440435670524164	0.126780520545902	0.22034094862576828	0.34088142196250304	0.0	0.0	0.0531188344210047	1.5194954128440368	0.0	1.385819246162117	0.5861504907306434	0.48992923244420256	0.39511911679256245	0.7602717567130377	0.45617464972303684	0.0945179584120983	0.08127878623679219	0.189753320683112	1.8061408789885613	0.37607239393583264	0.0	0.0	0.3692674210839786	0.0	0.6075180356916846	1.347848626231208	0.0	0.08128612716763006	0.3260363297624593	1.468108322587045	0.19405881474846998	2.0606671950428703	0.47298979337814284	0.3649265078560568	0.014967819188744201	1.6199064796259186	0.4140319180969587	0.9371745921555016	0.3262642740619902	1.2509307520476545	0.5370569280343717	3.2208686778493525	2.2641787742458885	0.3613913567233851	0.6640959725792631	0.9810791871058165	0.273224043715847
HMT-176		0.3385196276284096	0.1719843434942474	2.3263460748047677	0.0	0.6432459178624443	0.021473051320592657	0.43322193340759996	0.3259452411994785	0.8396946564885497	0.8218373936014088	2.658371040723982	0.7785888077858881	10.005467468562056	0.07833716315019845	0.6753843943095272	2.3359438293275723	0.8977480219111381	0.6537015852263441	0.7725321888412017	0.5333161986763477	3.760984182776802	0.8364001338240215	0.7954228300307006	3.229061553985873	0.4082082965578111	0.6373202904994811	1.065742167437083	0.16172506738544476	1.0435931307793922	1.4674756596585297	0.45475216007276037	3.9705235371755387	6.583657587548639	0.4220522289633343	3.3811230585424132	0.6546976241900647	0.2986520300266366	0.0449438202247191	0.5562422744128553	0.5936832106388031	1.3234599023160547	0.11257035647279548	0.035710034519700035	1.5745448581269479	1.560021152829191	2.5615268709191357	0.6163828061638282	1.8173702333885984	2.3922613531047268	0.7371948300622309	0.3119750419966402	0.669691077986606	1.284021071115013	0.4762358319839984	2.935914974218668	2.628470171293561	0.4631416441528367	3.7720140890169707	1.7585340623614603	1.2894582600686595	1.8285249898415286	0.04334096959940561	0.0	0.009338812103100487	2.113022113022113	0.42742068058523747	0.13224597751818382	0.0	1.2991339107261826	1.092896174863388	0.48455481526347666	0.025503698036215244	0.03654120851742351	0.36088675030073897	0.8962088673949068	0.9992006394884092	2.5339925834363406	0.5408328826392645	0.009053870529651425	0.2908079403211531	0.0	3.9322995844734976	0.003848818412747287	0.0	0.16314877128581626	1.6951788491446345	0.4424778761061947	0.28169014084507044	0.0	0.0	0.024764735017335313	1.5809618904975866	0.08278145695364239	0.7016819729646063	0.08506113769271664	0.5599104143337066	3.2495530550005256	0.28975626384864495	1.1518545915671563	0.6969157769869514	0.0	0.0	4.0498786139924965	0.552190951193445	0.17018379850238255	0.9844134536505331	0.41748811318566625	0.12174336498660823	0.0	0.7326007326007326	0.6753680376384884	0.5303899082568808	0.3429551300371535	1.5769667283913744	7.238276990185387	0.48992923244420256	1.6618245206275422	0.6955677774183111	0.2932551319648094	13.610586011342155	0.1490111081007857	0.3503138227995914	0.45153521974714034	1.0459513456340346	0.0	0.0	2.835020845741513	1.7533432392273403	0.9998734337425642	0.760324866079143	0.0	4.76878612716763	0.6986492780624126	0.9820454320007936	14.763397522018215	0.7637437855753295	0.32362459546925565	0.02027369488089204	0.17961383026493044	13.861055444221776	1.6711833785004515	1.076015272474835	1.3594344752582925	3.1571109456440802	0.6737623278976663	4.0818929778684865	0.022125525481230184	0.5571450082818854	0.6640959725792631	0.2919878533053026	0.4098360655737705
HMT-893	Reads equidistant to HMT-171 and HMT-893 were assigned to each taxon in proportion to the abundance of HMT-171 and HMT-893 individually at this body site (SUPP).	0.039059957034047264	0.9893778995646777	1.1807218761016234	0.5292009112166822	2.520921864902541	0.7473414635701358	1.511223965915241	0.4086349277904906	0.3271537622682661	0.08421273766678848	2.0694318622536496	12.15360312174412	3.069524184997334	1.0467387490478892	0.9484121281793361	0.5406011286067006	0.6240460518594657	7.673222172198332	1.19609991297457	0.42936549348305186	1.8453427065026364	1.1709601873536302	1.0326542003907342	4.017449228518092	2.312828952203911	5.706987089554905	0.7757611875128073	0.40431266846361186	1.2457555080377969	0.06501176685371031	0.14779445202364713	1.2078987214118713	0.4769541401017074	0.685834872065418	2.7120669056152926	1.1632894094122683	0.34789951957433657	10.890233362143475	1.5526252647332812	0.49435782744909157	1.2362762762297472	0.769230769230769	2.110101564760445	0.6888633754305397	0.6006020051254601	3.858232451726832	4.428223844282239	0.9795139900326646	0.6874763307403986	0.8770453223257295	2.415042386075414	0.4752646359904946	6.752300619573365	1.4916409554902603	1.2124041653566757	2.272533829296985	1.020580927175215	0.7364713416586616	4.06383921974287	1.7099118130607458	6.277935798455915	1.4674013992941615	1.0952331051978448	1.3006129291700133	0.9372064742391818	0.558934736149926	1.102049812651532	0.10551305724083354	0.2664890073284477	0.34972677595628415	0.07571168988491823	0.025503698036215244	0.25246653157492605	0.48804546755295	0.1333475452930089	0.1798561151079137	2.2305758806696696	0.3064719668289166	0.11059092651738253	15.727708290343752	0.0	11.513124556602818	0.11161573396967131	0.0	6.226240276505787	1.9440124416796267	1.5164633069591975	0.9258909287973939	0.2072389893469623	0.0	0.07429420505200594	2.3131968713596267	1.8211920529801324	2.3549145375487037	0.8293460925039872	2.0945522988208634	0.7602125039759112	4.536526668773729	0.31287523953209817	0.47849395693245833	0.0	0.0	2.3958371082965875	3.5981474884218025	0.3714925361571811	1.2765611241614772	0.15075959642815726	1.1606200795389985	0.0	0.20931449502878074	2.640764911215663	4.099770642201834	0.10923554589217922	0.3147910406977767	3.151745138333516	1.654972562832369	4.32306798373039	1.7726296292456714	0.12743811910666913	0.49273975629012595	0.9821186670279055	2.513717235934096	1.9566526189042743	1.8568574450581736	0.0	0.0	1.848692630604316	0.07429420505200594	1.4229785554700647	0.3320333131820443	0.0	1.062453181247855	1.2018487172082546	0.801999643503694	1.7173387051843132	0.014410260105194897	0.43564849390092103	0.19477717013527523	2.2601406975003746	2.322304747137044	0.6097560975609756	1.1608501245112839	0.44327601844647163	8.185692377898675	1.0741138560687433	1.9500323680183638	2.659542620524541	0.8049535910033107	1.5385048867583815	0.344545666900257	0.4476565545397012
HMT-169		0.04556994987305514	0.5574664927054916	0.3370324702013974	3.3661457974805535	4.078603237435498	2.22246081168134	1.4481990345339768	0.35853976531942633	0.31624863685932386	0.06848644946678407	0.028280542986425343	0.04866180048661801	0.07289958082741024	3.5617296845623563	8.320160942664176	4.293815825006751	0.2333130452424427	8.824971400555647	3.8912732474964233	1.3943327122020177	1.335676625659051	0.6858481097356975	1.5350265140943347	4.742684157416751	0.07722859664607237	2.4010671409515334	3.762198253723678	5.889487870619946	0.4359313077939233	2.7656272047410746	0.1591632560254661	0.05499340079190497	0.0622568093385214	0.672645739910314	0.11947431302270012	6.891198704103671	4.463637097425136	1.2342264477095939	8.121137206427688	5.497506530515317	0.6932409012131715	7.091932457786116	4.189977383644805	0.41003772347055933	1.0312004230565839	0.5524861878453038	5.88807785888078	0.1657951791863283	0.05213160333642262	1.0818573480134037	0.8399328053755699	0.32404406999351903	0.8450395083406497	0.03809886655871987	0.38408923497842784	5.286473715298286	6.483983018139715	0.08965738072366314	2.2018619772425008	4.52147701582517	2.2551808208045516	0.7367964831898953	22.156196943972837	0.9992528950317522	0.601965601965602	0.18083182640144663	3.857174344280361	0.21102611448166708	1.1658894070619585	0.7650273224043715	0.10599636583888553	0.4080591685794439	0.8371258678537022	0.3952569169960474	0.07440224559504888	2.2981614708233415	1.1433868974042025	0.7211105101856861	0.5885015844273427	1.5804779365280062	0.0	10.155062328975372	0.28481256254329923	0.0	34.98521464260222	4.867807153965786	2.6208304969366916	0.11267605633802817	0.5999835620941892	0.0	9.73254086181278	0.06656681644200366	0.8588576158940397	2.074089361263028	1.7650186071238705	3.555431131019037	0.0	7.593318561445372	8.306034027264081	1.5865954922894425	0.0	0.0	0.904877510483337	2.012825080156751	0.37440435670524164	0.05220374375419493	3.5718427461440334	0.08927846765684604	0.0	7.430664573521717	12.202155106996509	15.36697247706422	0.45727350671620465	1.989128486948211	4.9482006543075245	10.016330974414808	3.463102847181871	8.249757360077643	0.21179537308569565	1.3390044108380592	0.6976429151991329	1.5910086118814775	3.0252859723058396	2.456222822893407	0.0	0.0	2.5729600952948184	0.3863298662704309	0.03796987723073029	0.8640055296353897	6.969424460431655	0.3432080924855491	1.4438751746623195	1.5772244816982441	1.8510225406777134	1.1744361985733842	1.120238984316654	0.2838317283324886	1.4668462804969318	6.0621242484969935	1.0915386931647093	0.7057734582899456	0.8020663404023927	0.6552494415487714	0.2929401425642027	1.339371133363097	3.776089682129951	1.0239421773829245	1.6066838046272494	1.4249007241298766	2.5614754098360657
HMT-170	Reads equidistant to HMT-170 and HMT-893 were assigned to each taxon in proportion to the abundance of HMT-170 and HMT-893 individually at this body site (SUPP).	0.06509992839007878	0.3687053645795519	0.31237155774763664	5.254991506044452	1.4137272920053723	0.33704762811979333	0.8191341533510664	0.308444602848362	0.021810250817884406	1.2953000301641477	2.30372470527357	0.129764801297648	7.406462840952753	0.023869147338156458	0.11495904583991953	0.5531066758761511	0.8366964922671318	2.1753611948185414	2.1515395720039705	0.8300317949574804	0.03514938488576451	0.06691201070592172	0.1395478649176668	0.6243267553366006	0.0	6.728169276237297	0.06924263075343542	2.654986522911051	1.0924215064932465	0.0055399475529497606	0.7389722601182356	0.2769230999695628	0.11448554861424587	0.1978369823265629	8.160095579450418	0.1706388858615064	0.14152510087737466	4.687986171132239	0.02957498248550741	0.4511992400854904	0.4968259768031818	0.18761726078799248	1.6783716224259018	0.13121207151057898	0.12652649831187465	1.506780512305374	4.2011354420113545	0.11090815000049453	0.10653739621801175	0.22395994335162808	0.23998080153587714	0.5400734499891985	2.315627743634767	0.3561540726076535	1.3394215738835642	2.260838881866629	1.345972840245906	0.09606147934678194	0.5615486921826512	0.3749914775697488	0.04063388866314508	0.037149402513776235	1.5575682530364505	0.09338812103100487	0.2421547051219975	0.049317770836758174	2.9975754904121668	0.0	1.7210748389962247	0.34972677595628415	0.10599636583888553	1.045651619484825	1.0530511909112048	0.20795040802704653	0.7628613221018979	0.019984012789768184	0.7219871212644305	0.594916170903191	0.23345615360937164	1.352889113667973	0.0	1.459410155062329	1.7011777384343008	0.0	0.4424657498019532	2.177293934681182	1.2490234187045193	0.15392127777537604	0.1050812210582321	0.0	0.6438831104507181	0.0	1.179635761589404	0.018421547478641	0.3934077618288145	3.2754759238521833	1.7952612577235312	4.988228881147546	0.004148959981798051	0.3558718861209964	0.0	0.0	3.077568320968475	0.9262557890986819	0.9389227123111648	1.998657618017749	0.17395338049402762	0.024348672997321647	0.009499382540134889	0.49188906331763477	0.18212171801487326	11.439220183486238	0.0908216132961603	5.809512360864406	0.08714035009647696	0.5088815471295258	0.5113306217315514	0.7993535477197115	0.035481398651558305	0.5096990626727362	0.9414792739095096	0.6682999878288586	0.8428657435279951	0.21154072158890586	0.0	0.0	0.1642076493883871	0.0	0.12112978524630046	1.2750169719397806	0.0	5.771315028901734	0.17216152964782372	3.1523185414755983	0.08049882195965892	0.18733338136753366	0.34851879512073686	1.9643713346797276	0.47897021403981443	1.7266635952417762	0.10538994278831677	2.8539595480561117	0.2908185981930064	2.8951494660640944	2.216580412069134	0.547797954245572	1.1460477622470504	0.8308665599944686	0.2249357326478149	0.10511562718990894	1.1063051940941786
HMT-171	Reads equidistant to HMT-171 and HMT-893 were assigned to each taxon in proportion to the abundance of HMT-171 and HMT-893 individually at this body site (SUPP).	0.05858993555107089	0.14826236508124777	0.13452678809895194	0.569493822155125	0.4125622660086061	0.04294610264118531	0.7517064926906177	0.0	0.9596510359869139	0.16632423441933275	5.129105875911694	2.5260400250523114	0.3496007269203345	0.8303739293921036	0.9340422474493462	0.9856872805833108	0.6390748630553865	11.05352482059548	0.37195994277539346	0.3341258112189167	0.8963093145869948	1.1040481766477084	0.34886966229416694	0.4036326942482341	0.015061603841984829	0.7410701052319548	0.19505781501572975	5.215633423180592	1.023778071334214	0.09877240016932409	0.8981355161437017	0.5499340079190497	2.7704280155642023	0.1978369823265629	0.17921146953405018	1.0148837997586224	1.4477777364778235	0.08297320656871218	1.2855377008652658	0.039957062125831215	0.8192847014337482	0.0	1.5323219562489585	1.787764474331639	0.013220518244315176	0.8630131534966725	0.09732360097323603	0.5356459635250607	0.057469127536492345	0.25849688846337965	0.08075794989770829	0.2376323179952473	0.23848076760837367	0.3428897990284788	0.5892875933915606	0.23626698168930887	0.33510582347042656	0.05763688760806917	0.11822077730161078	0.9796533534287867	0.16253555465258032	0.04334096959940561	0.08488964346349745	0.09087007419195939	0.8230958230958232	0.0	0.02204099625303064	1.0815088367185437	0.09993337774816789	0.04371584699453552	0.0	0.7651109410864574	0.19931568282231005	0.017185083347654236	0.5039061178937401	0.15987210231814547	0.20977733593157705	0.07211105101856861	1.5391579900407424	0.026495780967410728	0.0	0.020269585486976792	0.007697636825494574	0.0	3.059039461609055	3.219284603421462	1.591218515997277	0.056338028169014086	0.4273855510807923	0.0	0.5943536404160475	0.06656681644200366	0.16556291390728478	0.5572180373542462	1.0526315789473684	1.5588631547065719	1.4617730571037963	2.022883788752663	0.4861037725879742	0.23324981530953456	0.0	0.0	1.7876848377841537	1.2290701816886356	0.18720217835262082	0.14785531256012768	2.3773628667517106	0.016232448664881098	0.0	0.0	0.6298376081347701	2.5659403669724767	0.7144898542440697	4.717342856128517	1.5048440644598644	1.0751224823081111	0.2556653108657757	10.724684568100937	0.7494297816878462	0.8406613700730546	0.013546464372798698	0.39410305064954027	1.9867549668874174	2.1271594781995535	0.0	0.0	0.5719716675951465	0.0	0.746740918871029	1.745291169863487	2.045863309352518	1.0509861251105266	0.2794597112249651	1.8685168512274328	3.6059540835441917	0.9582822969954605	0.28628329599203384	1.1353269133299544	0.0	0.15944849128851465	1.0689551339957843	0.7173435149832234	0.35345296356715605	8.621317500787788	0.7714090420857338	0.7294163133633363	0.6858912899181356	0.4873540697521083	0.5287616085286795	0.7124503620649383	1.5368852459016393
